date,AdrActCnt,BlkCnt,PriceBTC,PriceUSD,ROI1yr,ROI30d,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-02-20,99708,172665,0.000978512170398632,3.88270536263595,,66.31431297876158,4775765,823840,37045727.2054997,143837643.6835421912957289342,45.63390419,177.1830045165281481496305,0.2,0.77654107252719,37595035.6314,145970446.45452639847658883,0.0585068682927081,0.0518568117988488,0.0598831411321331
2019-02-21,44394,172665,0.000960436732904734,3.7727863303579,,55.07369545480218,4435940,663356,24952898.9632998,94141956.11153929967069899842,38.49697833,145.240873603508297444307,0.31,1.169563762410949,25537201.5582,96346404.95437142384367978,0.0585233598782833,0.0523660454263895,0.0600366332517322
2019-02-22,78747,172689,0.000973953482948255,3.88449118121549,,60.69039876908595,4665507,838375,34319894.6363984,133315328.0553343804977078912,41.53896387,161.3577388298438617943463,0.298,1.15757837200221602,34825228.8311,135278294.278219377089913739,0.0582587216136697,0.0524105228078985,0.0582126885747446
2019-02-23,87686,172676,0.0010294083183102,4.24408284693018,,74.06923051463197,4621876,842700,22869879.2690994,97061662.31734888570742327989,27.96488493,118.6852884477892874441874,0.5,2.12204142346509,23566008.5341,100016092.590184045866849138,0.0580883434363715,0.0539518109199972,0.0590925847403807
2019-02-24,75342,172728,0.000948533099881957,3.57030187877335,,46.90727615053833,4088193,775231,38720820.2435986,138245017.2633652453935577773,50.8995948,181.72691894324223603858,1,3.57030187877335,39458943.7737,140880341.089653091175990895,0.0594089118761198,0.0645987156994954,0.0616376662333553
2019-02-25,79788,172754,0.000925347046371941,3.53831989762441,,46.330142746532864,4557499,859549,29535291.2199008,104505308.6055065341968358585,35.34450614,125.0601693468701306588774,1,3.53831989762441,30380334.9073,107495343.498993025467567193,0.0594030231837731,0.0642977936930836,0.0593476277717155
2019-02-26,83456,172665,0.000894128221083652,3.39812411477248,,44.27729143554131,4524447,820117,22973944.4409004,78068314.61606680971395234099,28.8421732,98.009284273364546753536,0.5,1.69906205738624,23653956.5615,80379080.20141388237562752,0.0592767822483608,0.0638500608568923,0.0595854568345783
2019-02-27,81444,172481,0.000914848186812823,3.49423165697734,,56.5179598174868,4286573,719861,20604465.8517982,71996776.85446184361941565279,29.52434573,103.1649035013097529357582,0.3463,1.210052422811252842,21253425.0427,74264390.603397314142432418,0.0592568449481509,0.0638954419841429,0.0596427994450779
2019-02-28,44611,172590,0.000919473930106223,3.49895744406886,,54.918601676077174,4286625,644072,20510404.7658,71765033.436161333087372988,32.92435146,115.2009046321064390815356,0.3,1.049687233220658,21205652.8947,74197677.052250934405129042,0.0592568179499606,0.0638691605549485,0.059099038679644
2019-03-01,42456,172734,0.000922069372161202,3.53534779555403,,51.766142723195486,4179879,620590,15800249.3962,55859376.872059563551976686,26.47359717,93.5933733953449071900951,0.3081,1.089240655810196643,16429249.6707,58083111.605916018301557921,0.0592538512514315,0.0636236747632437,0.0587470809389505
2019-03-02,35065,172543,0.000910827946025439,3.4759265965676,,51.533498401337376,4114884,609140,20801825.2121,72305617.51188884700198796,35.16005099,122.213756372813974981924,0.3782,1.31459543882186632,21417393.4576,74445287.54842475085613376,0.0592620460662364,0.0638970180530411,0.058119176682941
2019-03-03,71757,172681,0.000926860803083818,3.51630266375385,,50.83051381271628,4264659,654766,9441954.65840011,33200770.31637537963172785292,15.10253819,53.1050952669412483845315,0.189,0.66458120344947765,9888628.5179,34771410.798364055775918915,0.0574056070531063,0.063729425443598,0.0571403462037319
2019-03-04,100463,172634,0.000869648039158387,3.22752708349925,,33.30055686610379,4342931,727760,29465786.8463989,95101625.08336840485447335082,41.69485164,134.57126291058312080127,0.2,0.64550541669985,30343845.2274,97935582.28894295840397945,0.0577307397981655,0.066021647403715,0.0583141253832045
2019-03-05,96491,172414,0.000969431164387721,3.72882607335632,,57.504266276963115,4132272,631915,24957361.7318999,93061661.14809359007840327237,40.62002941,151.4650247645085358093712,0.2,0.745765214671264,25668405.8862,95713021.129955397277970784,0.058724431506434,0.070480719597525,0.0611497153578054
2019-03-06,71841,172583,0.000968590277562437,3.74240006208636,,58.06440476075301,4134411,570439,17538348.4912996,65635516.48273184127628383346,32.32967442,120.9905755566398047229112,0.2,0.748480012417272,18442107.1447,69017742.923328583344416292,0.0585502458600184,0.0704407457102705,0.0607220025639673
2019-03-07,76324,172737,0.000968408502793518,3.74414706115289,,58.407206612416715,4172909,578875,18230836.7164,68258933.714067263125970396,32.97266365,123.4545017035302231954485,0.2,0.748829412230578,19087050.673,71464724.68338924123039497,0.0584560298363626,0.070230286560226,0.0604247113137688
2019-03-08,187721,172728,0.000931956905569267,3.59155130378638,,54.500926037363016,4313543,733908,25343314.7101975,91021814.98967837433414761005,35.66809004,128.1037752867319947656552,0.1,0.359155130378638,26177096.6218,94016385.501367833446851084,0.0585190223020219,0.0710022121871853,0.0607215905007709
2019-03-09,45628,172762,0.000952260946814728,3.73238782326863,,60.4879499869416,3842924,556818,16691989.0643996,62300976.73009819886844046455,31.53788006,117.7115995076505301005178,0.202,0.75394234030026326,17560859.3003,65543937.418573393880739589,0.0585926608231062,0.0666397329966513,0.0607330692496002
2019-03-10,85228,172725,0.000946694129748685,3.70401992400245,,37.734994052568695,4131609,651587,13354431.9956997,49465082.18580748947921226426,21.77583198,80.658115515649720308351,0.1325,0.490782639930324625,14188849.0307,52555779.508375650346925215,0.0585931947982922,0.0666827829848592,0.0550481345707651
2019-03-11,79073,172572,0.000922064310199666,3.5668869961491,,29.480802890126157,4311099,656521,15932335.4157997,56828840.01290171408119693527,25.70850138,91.699319262803192035758,0.125,0.4458608745186375,16878171.0317,60202528.77175116907402647,0.0581564371236133,0.0672688902502395,0.0553425754496694
2019-03-12,38502,172437,0.000936652264712507,3.6440292742843,,30.530841982800062,4047689,532774,15500656.1353,56484844.72764774131146579,30.622046,111.5876320624804516778,0.2,0.72880585485686,16314629.9337,59450989.07751772842395091,0.0581303813769853,0.0670303118830853,0.0553748606916923
2019-03-13,49595,172444,0.000923586189362946,3.57530014226054,,31.063956149182857,4052143,529189,14963788.3824,53500034.732351335725950496,30.39894074,108.6853371522917251003996,0.2,0.715060028452108,16086785.0498,57515084.877064668048474892,0.0581043645559666,0.0662220619978381,0.0545252053070611
2019-03-14,46954,172563,0.000919051739812841,3.54684384418477,,21.2470479263337,4471043,613545,16724292.6043,59318454.271906330473696511,29.40187322,104.2838530378580417948594,0.2,0.709368768836954,18039372.3061,63982836.616848003469398097,0.0581048290668605,0.0659484207049609,0.0533897438084601
2019-03-15,89705,172513,0.00093863229632591,3.68029711588891,,29.384874250798664,4645805,655987,14925783.2373986,54931317.00098110566259498953,24.45841424,90.0142313866882466020784,0.135,0.49684011064500285,16044401.7821,59048165.604825517829626511,0.0576441253497968,0.0655304475300725,0.0532819381088741
2019-03-16,99527,172575,0.000947185438928994,3.78890057839748,,38.53893183137983,4032771,657434,15426358.6385992,58448939.16835547102200801002,25.8661606,98.004310858262108315288,0.2,0.757780115679496,17005293.4257,64431366.096453594085447236,0.0575911287529362,0.0656234029136114,0.053339041497954
2019-03-17,73434,172575,0.00093883739333723,3.74324379027428,,35.20612119100332,3869180,616105,10163607.1947999,38044859.51872172014901071657,18.8832412,70.684575362151443396336,0.2,0.748648758054856,11634059.3203,43549120.306395585727371884,0.0575555965136689,0.0657607571243092,0.053255416315823
2019-03-18,48261,172596,0.00093011941386042,3.69535676552875,,31.89772675002282,4144488,616501,12807739.3174,47329166.13768266437507525,23.3385488,86.244264205702889678,0.2,0.73907135310575,14388238.6712,53169675.117661311865397,0.0570917142118079,0.0658543499472565,0.0531259707310029
2019-03-19,41133,172752,0.000927631419292639,3.7236475339052,,30.056372932553842,4192890,664482,15064050.1943,56093213.35662934389778036,25.16164608,93.693101374787442671616,0.2,0.74472950678104,16719460.909,62257379.3820222435118268,0.0568412884066629,0.0557972834616449,0.0531252342865502
2019-03-20,53678,172758,0.00091690943308007,3.69574584393188,,6.666601318578967,4060061,674051,16587480.0796997,61303110.56585301590001765644,26.96093186,99.6407518701256111616968,0.2,0.739149168786376,18173043.0817,67162948.440787779760074596,0.0567879604884367,0.0556604217713038,0.0524850123190776
2019-03-21,40162,172765,0.000908651723220662,3.61304808587941,,1.7401431678522044,4381426,669819,17140417.403,61929152.28908327772337223,27.71441216,100.1335038059610447976256,0.2,0.722609617175882,18563639.8417,67071323.397008938657689397,0.0567871815103498,0.0531750021283679,0.0526293142823225
2019-03-22,258280,172538,0.000907913737975325,3.6170263241912,,-6.842626818955466,4803151,956264,15883208.2667001,57449982.41326554373402545912,18.19946413,65.827940844383495661656,0.1,0.36170263241912,17403492.3695,62948890.0333421824590484,0.0565856520717468,0.0529373266440922,0.0524432328294512
2019-03-23,70902,172756,0.000915175439533201,3.64402363114333,,-3.4129337826124755,4749111,770449,12205581.4501998,44477427.23637274686073093733,17.44452367,63.5682564875191693476211,0.2,0.728804726228666,13440115.8168,48976099.641722438600821944,0.056478843884542,0.052641138992444,0.0524144695474111
2019-03-24,83372,172755,0.000909668762445476,3.61199172507408,,-7.015061778468048,4579325,731720,11050872.9694996,39915661.72067738126039053037,16.94554593,61.2071716760227552924944,0.2,0.722398345014816,12399394.8648,44786511.647583640951584384,0.0564227544854199,0.0496682800749026,0.0524541698737748
2019-03-25,68073,172726,0.000928861830558505,3.6302138819662,,-14.464113616632204,5473141,792136,13809130.1792999,50130096.07477289742115146338,19.45450085,70.62399905239323757127,0.2,0.72604277639324,15410610.4844,55943812.11004274580642728,0.0563047446284643,0.0378440680106826,0.0524383535727023
2019-03-26,47702,172729,0.000936335914669784,3.66834257856888,,2.7460058875809676,5110994,737409,15979274.0406999,58617451.33811983750661555911,25.68432101,94.2188883626142603161688,0.2,0.733668515713776,18939849.4691,69477856.239184726905781608,0.0563079727351087,0.037840690915612,0.0524167295531077
2019-03-27,50225,172349,0.00106449339102866,4.28672331420789,,21.15137800530558,5732425,705449,29502100.8049999,126467343.3389044308340200292,47.66458101,204.3248706775176568861689,0.2,0.857344662841578,33624931.0076,144140775.688910718093569964,0.0575371738731966,0.0466413401656199,0.0556773162972623
2019-03-28,54283,172683,0.00105523651713068,4.23248767784094,,24.55365180575001,5278931,696257,18745000.1543999,79337982.17462409450987335191,33.51985429,141.8723702454487705966326,0.2,0.846497535568188,23338433.1888,98779630.891710036423389472,0.0575413584906786,0.0466329813830754,0.0551231166917214
2019-03-29,74288,172755,0.00104967155256885,4.29259091906345,,22.847920242836008,5442540,703321,24294740.2151005,104287381.2283460142390076267,41.13013236,176.554832668413745738242,0.2,0.85851818381269,28927685.8187,124174721.454872162050496515,0.0575534148113333,0.0466417360313081,0.0551246657328494
2019-03-30,50678,172744,0.00101009763179004,4.13320944737027,,18.126885320555722,5643712,641513,28267538.4181999,116835656.844005884864562177,51.7925782,214.069573519903493330114,0.2,0.826641889474054,33225612.2171,137328414.310378782379325617,0.0576099282338166,0.0473725422481834,0.0554198665791885
2019-03-31,44118,172730,0.00102356801982671,4.19081277816258,,18.540325323376873,5664489,645666,12778748.5269,53553342.615458765663703402,26.70505057,111.9158671702338905816706,0.2,0.838162555632516,17242543.1786,72260270.280896908820776788,0.0576207801842347,0.0471987350189169,0.0553218897992659
2019-04-01,56139,172728,0.0010156690770245,4.20326299510344,,20.924964274391424,5273011,695804,14548800.3075993,61152433.95608168288172157159,27.57734753,115.9148443759562531785032,0.2,0.840652599020688,19188428.7209,80654012.376739004162389896,0.0575715946213877,0.0471925245741894,0.0553240339896921
2019-04-02,94380,172681,0.00103401595181648,5.07052414701223,,44.200446658910785,5627873,748596,26009229.9872988,131880428.6957931615868682643,41.36197781,209.7269072537890350586163,0.2,1.014104829402446,30963411.1429,157000723.873942000124577667,0.0592846521778218,0.0548586971914227,0.0598714243600341
2019-04-03,77122,172630,0.0010457550638426,5.18718313338445,,60.71695137444245,5293439,729147,31252697.9711988,162113467.7889608348848677787,46.31043974,240.220731918944953978043,0.2,1.03743662667689,33767118.2033,175156226.007156793532158685,0.0593016062582715,0.0489960172202228,0.0597048831003308
2019-04-04,93140,172689,0.00103312710078529,5.07396582887167,,36.074081468342364,5350515,771501,31832175.649999,161515371.5067357667830066283,42.28535846,214.5544638876295832888282,0.125,0.63424572860895875,32623196.3356,165528983.435405881426652452,0.0593223329782093,0.0493722009326779,0.0598588438777024
2019-04-05,62197,172758,0.0010607530704207,5.33900938594787,,42.66271102431022,4983243,682568,18483609.9288983,98684166.89658726575385033162,28.25465805,150.8518845256975419758535,0.3,1.601702815784361,19285725.4343,102966669.108541261472909941,0.0594097705313567,0.0498922742360397,0.0600290079388734
2019-04-06,67231,172744,0.00105689155191347,5.3313381353088,,42.39125889641699,5499396,710062,18512469.6999985,98696235.6903506631361570368,27.50183175,146.6215643996213518944,0.3,1.59940144059264,19528005.6585,104110401.2736870850448448,0.0594098018135374,0.0488915213539179,0.0599285852210934
2019-04-07,43987,172718,0.00104877405876772,5.44220600705536,,51.52800410557784,4722060,653288,15073447.2820999,82032805.34567636539563635046,24.28298035,132.152981529977268242176,0.4,2.176882402822144,15863779.6656,86333956.990730990101487616,0.0594296565413332,0.0486793204784841,0.0599069977443086
2019-04-08,60357,172708,0.00104923022163656,5.54352711135183,,48.524949009642285,5374650,766286,30493826.75,169043355.3174906623154525,40.99059148,227.2324551797273340804084,0.3,1.663058133405549,31410516.3825,174125049.147949557936354975,0.0584877767006993,0.0485251520314915,0.0573518713563866
2019-04-09,57171,172711,0.00107046386579912,5.56167841334159,,50.15249721799043,5498514,789230,26955637.8967999,149918589.4084845019597265778,34.93715486,194.3092200084342199086274,0.2517,1.399874456638078203,27573450.7318,153354665.716389927668875562,0.0584821161683969,0.0475548153403272,0.057341945327302
2019-04-10,110109,172743,0.00110077400028662,5.8470270531236,,63.92521152019104,5482015,836784,26844949.8246986,156963147.864758357569558547,33.05166093,193.253955608378324580948,0.2,1.16940541062472,27657101.0413,161711817.99945398797760468,0.0585932958328052,0.047980968222488,0.0575563344832713
2019-04-11,119687,172734,0.00105504191992987,5.32866436262885,,46.2300097376528,5425272,862758,37976999.5808993,202366684.2663088720071951248,44.81786786,238.819375274590921523761,0.2,1.06573287252577,38666974.0364,206043326.55845969739959014,0.0589986157130701,0.0517324115704712,0.0589983484727383
2019-04-12,58179,172732,0.00105881945938048,5.38183259356583,,50.52813412647033,5470702,777992,18695990.6205994,100618691.6909429004890979585,24.63098461,132.5598357857163437518763,0.288,1.54996778694695904,19162708.976,103130491.74805329038789008,0.0587660061205759,0.0515700900880858,0.0584872140411094
2019-04-13,48211,172748,0.00104851510186826,5.32099467998795,,50.020551051662174,5088175,636693,12606681.8028999,67080086.8055312659568070562,20.58240105,109.5188464884283960673475,0.2,1.06419893599759,13104670.6692,69729882.91380732857443614,0.0587461390015705,0.0515955796245242,0.0583388738277302
2019-04-14,45576,172736,0.00107652031566876,5.55140431364965,,50.84119946953815,5279225,621271,11721553.1629,65071080.791196758599977985,19.87300329,110.3230761892796863573485,0.25,1.3878510784124125,12346520.6241,68540527.851193108866746565,0.0588289541229057,0.051805134955981,0.0581030567454602
2019-04-15,51028,172740,0.00106150307358025,5.35305144912305,,41.28244693575805,5694528,688411,17690260.6427999,94696875.3693044626841516277,27.10343134,145.086062410794088886387,0.25,1.3382628622807625,18658300.2707,99878841.302243631092609635,0.0588911672757797,0.0524204355492269,0.0584434345475772
2019-04-16,49680,172753,0.00106004105084055,5.51853444405416,,47.42653039036496,5246057,645589,13567355.6147,74871919.274453550706892152,21.70812702,119.7970466757727890394032,0.3,1.655560333216248,14014528.0173,77339655.580632104718616968,0.0589315364335134,0.0522934615562969,0.0584972473888867
2019-04-17,49701,172723,0.00104101274322529,5.44069925660253,,47.23068980388548,5393934,750646,15155494.2242999,82456486.15959240298584181875,20.75882387,112.9425175974518548663911,0.3,1.632209776980759,15582528.0995,84779849.046937684627791735,0.0589396823545168,0.0525424822895502,0.0585759511831407
2019-04-18,85652,172685,0.00103901205573649,5.48442756704392,,47.28643130441753,5679894,852582,14602312.2419997,80085323.80260606343939852682,17.74735475,97.33408163300785707062,0.3,1.645328270113176,15131075.2074,82985285.986479359218909008,0.0589406071701886,0.0524040278733961,0.05351441058653
2019-04-19,51962,172664,0.00103538370703981,5.47712930330355,,48.200918964613315,5018033,659747,15975169.0746999,87498066.66426748079379485464,25.15456118,137.774784150719924586189,0.25,1.3692823258258875,16595646.2727,90896500.507465507354178085,0.058937814815104,0.0520258405554009,0.0534800889025242
2019-04-20,50592,172574,0.00102426782476989,5.4429318340846,,50.64653734769765,4644984,621723,10966366.7434,59689186.65189852402209164,18.74374404,102.020921125249490105784,0.25,1.36073295852115,11653416.7732,63428753.13070571710781272,0.0589388732403032,0.0521106966231628,0.0523930480662666
2019-04-21,47837,172741,0.000986311039540534,5.22324073719298,,44.407042388914434,4698471,637041,16677127.7774,87108653.186288300062282652,27.18802132,142.0095805222952571943336,0.3751,1.959237600521086798,17319884.2874,90465925.173416287083582452,0.0590190863947403,0.0531056903010531,0.0525594545858273
2019-04-22,54559,172758,0.00097346109201155,5.2409198031624,,43.82233304886763,5201596,677169,13945095.1413,73085125.28302293661484712,21.7087992,113.77407563015606659008,0.4,2.09636792126496,14700525.8422,77044277.00328659848337328,0.0590196721514295,0.0529795122122339,0.0524664173642712
2019-04-23,59511,172748,0.000931913100589843,5.16733020215856,,43.06041086106255,5291919,717105,17877299.7856,92377911.115173629345204736,26.78444593,138.4040764021719196066608,0.4,2.066932080863424,19207260.0963,99250255.196325921613469328,0.0590289558352524,0.0531995474620645,0.0513412409359088
2019-04-24,74232,172753,0.000877092033454867,4.76431824645591,,31.240703753671273,5490741,745248,22115243.2271,105364056.831683012206267161,30.88803109,147.1604101191844303942419,0.4713,2.245423189554670383,23019243.3963,109671001.332601802146607133,0.0593385646452365,0.0559565798029407,0.0471309934687043
2019-04-25,76717,172763,0.000882570772527095,4.52553446860763,,23.36728022749621,5367466,805281,21279562.5274,96301393.694639995001724062,27.70657451,125.3870579520505565495113,0.5,2.262767234303815,22311578.0302,100971815.424698829092090426,0.0594585629734888,0.0493900828262282,0.0476670311834383
2019-04-26,76463,172751,0.000900728753807388,4.63890139670479,,8.21555432163402,5333723,714113,25375632.8557003,117715058.6965760805079878144,37.03257779,171.7904768336097853406141,0.3398,1.576298694600287642,26445445.2209,122677812.771713023713638111,0.0593584693979787,0.0494845393123947,0.0473698826126822
2019-04-27,77652,172766,0.000893693520665578,4.6309480237059,,9.414329732159358,5277825,801008,25686348.1645998,118952143.2690751155655863988,33.40660849,154.704267565482240203091,0.4816,2.23026456821676144,26758960.6556,123919355.96447475420558804,0.0593584483387557,0.0494468164126301,0.0472829241717311
2019-04-28,88049,172769,0.000892552367801732,4.5954572562805,,7.05556021823595,5160814,813901,17795370.4679,81777864.34491077149864595,23.35244771,107.315175280830445342655,0.5,2.29772862814025,19006580.5397,87343928.45824410690458585,0.0593415564459363,0.048879664144108,0.0473088667286526
2019-04-29,84021,172770,0.000860823201695463,4.43220692551542,,7.234026776344119,5257374,823508,37855546.4099998,167783614.9675715085392570969,47.44271546,210.2759320270694849023932,0.5,2.21610346275771,39069455.7256,173163912.243122398650088752,0.0593969326159579,0.0493870864777798,0.0475985214993134
2019-04-30,68708,172754,0.000905009016890328,4.76633696179313,,13.732996774026335,5218435,776082,31137503.8801002,148411835.6416985840959160716,41.03132638,195.5691275163915070717694,0.4,1.906534784717252,31843673.8376,151777679.611437764564415688,0.0596388070344883,0.051106040042438,0.0483482249226247
2019-05-01,59000,172406,0.000884916165590745,4.7034845716231,,11.900791768261696,4508793,761390,21045780.1985999,98988502.46188557109389049769,28.57096841,134.383109112765972526271,0.4,1.88139382864924,21753649.6355,102317955.43706872295838005,0.059643833186346,0.0370666712255075,0.0484013401967064
2019-05-02,52082,172733,0.000871275273410572,4.69890027195111,,-7.329101771068318,4314735,734888,19392932.6421999,91125456.46636266831149564689,27.22063883,127.9070672009699447276013,0.35,1.6446150951828885,20004120.8262,93997368.790374043259207082,0.0595627696690557,0.0367479237594098,0.046899834895868
2019-05-03,59265,172748,0.000881960840803997,4.99051402295714,,-3.791443358950591,4468292,732984,28579243.0107998,142625113.0108962359901525206,39.82372832,198.7408746273953863642048,0.35,1.746679908034999,29190155.681,145673881.25833252459051234,0.0597310333157748,0.0383951793360839,0.0438076888325973
2019-05-04,66065,172781,0.000848557582863636,4.90017602022744,,-3.4251276911511392,4253422,658401,17079203.4909998,83691103.39118199982678899451,26.75308882,131.0948443027788189212208,0.2969,1.454862260405526936,17614260.4338,86312976.591747744869063472,0.0596279655370949,0.0372128347431272,0.0439116163498572
2019-05-05,49805,172740,0.000843153803141435,4.82988152345928,,-9.53599864103257,5129962,670563,13347787.6089001,64468232.75128531523586793793,21.13864022,102.0971278296312097402416,0.2608,1.259633101318180224,14174790.0014,68462556.326677201684042992,0.059624833860359,0.0372722476599636,0.0439785255260765
2019-05-06,53945,172736,0.00085227165685485,4.85086468085331,,-9.012248749959662,5133135,692179,17074886.1996,82827962.395229241270980676,25.66100356,124.4780558444550517477836,0.3,1.455259404255993,17762007.7816,86161096.208805092748117096,0.0595970490397986,0.0370200483087508,0.0435560491816988
2019-05-07,55887,172575,0.000825785757075416,4.8108171570314,,-11.601708006007463,5786685,710419,16384042.7306001,78820633.86990654892765654314,23.97319452,115.330655505667137947928,0.3,1.44324514710942,17031012.8742,81933088.93682401645364988,0.0595697338974995,0.0367740471670031,0.0433633557593798
2019-05-08,50651,172646,0.000818089240706951,4.85274224476707,,-12.461107390819762,5422652,655347,23704605.6761,115032341.359955743044366027,36.71027407,178.1454977964661630108749,0.3,1.455822673430121,24057967.9811,116747117.545137509087662377,0.0595694423868148,0.0368305600054938,0.0433379559714488
2019-05-09,49422,172676,0.000782158932766623,4.81038728664548,,-13.508352530665576,5193503,616595,12923019.8208,62164730.251043869182729984,22.27234564,107.1386083104298867037072,0.3,1.443116185993644,13733016.9569,66061130.176758557758739812,0.0595725025206722,0.0352962291919927,0.0430133500153612
2019-05-10,62798,172707,0.000754784568292019,4.79851533842726,,-17.932390344187045,5165513,594400,14189854.7316999,68090235.58011660229573229927,24.63582776,118.2153973812120866487376,0.3673,1.762494683804332598,14643536.0226,70267232.213258211839816076,0.0595726532914475,0.03117111664891,0.0429693577681377
2019-05-11,57400,172618,0.000775744774316488,5.68239475032511,,6.638256111175857,5108717,562975,19113916.4968997,108612818.7601353719488820615,35.10903736,199.5034095834321591361096,0.4,2.272957900130044,19765510.3074,112315432.008266611206038814,0.0608283278090369,0.0447083922119199,0.0478783259051697
2019-05-12,47369,172643,0.000767210254237288,5.32645169079551,,-1.0290342891105544,5086530,575144,16558285.3194002,88196906.8361936666307740531,30.63074528,163.1531849869825873776928,0.4,2.130580676318204,17617089.3659,93836575.439893654132467109,0.0604003185341547,0.0463390262745838,0.0487626155125777
2019-05-13,46087,172431,0.000710105111736886,5.53804282908938,,4.07908975962219,4805953,556950,21208362.9101004,117452822.1310066953669363738,39.78154842,220.3119189574529549777796,0.4,2.215217131635752,22156333.3946,122702723.274878090402209348,0.060464698329207,0.046231164735325,0.0487847833871642
2019-05-14,60329,172652,0.000758656293719925,6.03553390576635,,8.720849081850055,4998091,570827,24331459.5604,146853349.15357700939611254,44.1851415,266.680919654333840688525,0.3,1.810660171729905,25222071.7653,152228669.313140287193837655,0.0607615213167231,0.0483383987366282,0.0497836474257124
2019-05-15,49540,172572,0.000792934331756163,6.51411954464425,,21.68983628415171,4961553,596971,25339968.1157001,165067581.5631441491112941894,43.97861249,286.4819391674447256566825,0.4,2.6056478178577,26253956.2793,171021409.723223763972139025,0.0610164353238657,0.0499530818313439,0.0504967641809844
2019-05-16,45977,172710,0.00082524129512721,6.48810615149612,,17.56936949966138,5243000,572983,26901284.7359997,174538390.9787883300873788712,48.73293408,316.1844493849029093357696,0.4,2.595242460598448,27923142.7679,181168314.361516384942910548,0.0610179382843112,0.0498435499932425,0.0504424879316642
2019-05-17,46232,172735,0.00082102083686382,6.01555454987354,,10.565834760548437,5117729,559215,29624284.8115001,178206501.2845690318231926974,54.58282804,328.3459795609870375660616,0.3,1.804666364962062,30523536.1846,183615996.973500163544095484,0.0606558306654426,0.0520959009132764,0.0516469022978105
2019-05-18,41255,172734,0.000811243464985846,5.90421984906723,,7.654258842725054,4927787,530046,15668735.9852999,92511662.01420165091800681228,30.93626081,182.6544851303226625042563,0.4,2.361687939626892,16397641.2987,96815279.233669091320811601,0.0602095463727004,0.0522490456884711,0.051725586109488
2019-05-19,40254,172723,0.000793916918158172,6.52579286148146,,19.14622606308391,5021426,535677,18282432.4672998,119307367.2856219107224339617,36.05436692,235.2833302717692936173032,0.3452,2.252703695783399992,19313495.1064,126035868.495602230764327344,0.0606141633218137,0.0552519974984568,0.0529286642818275
2019-05-20,44597,172620,0.000784084899237159,6.25789086574932,,14.972795113128228,5116787,546744,16184670.9341997,101281904.4042868163401550192,34.55151864,216.2196328950233675473248,0.4,2.503156346299728,18890835.5046,118216786.950609286339306872,0.0604986257446737,0.0552742235000411,0.0533483231774545
2019-05-21,40118,172611,0.000790181842801398,6.30866049523085,,20.780580728530325,5347092,552178,14571043.8049005,91923768.42625399721810878042,33.51065484,211.407344358424480469814,0.3,1.892598148569255,18503846.369,116734484.59793110558928365,0.060498887298197,0.0552724513941936,0.05334800297355
2019-05-22,44384,172630,0.000776696963171701,5.95563628649807,,13.637233733368834,5091165,530834,22780854.0882002,135674481.2451030155481670736,50.67318925,301.7910846498839208697475,0.3,1.786690885949421,26899051.7439,160200968.638360029857484273,0.0601206083896798,0.0564256209706959,0.0540072568779265
2019-05-23,50052,172638,0.000766192934100911,6.05098670248845,,17.100832843249652,5080030,567882,18822552.9368001,113895017.5274623275142502088,42.34781856,256.246086985953581095632,0.2,1.21019734049769,24048563.9016,145517540.38252535756093652,0.0601014616122829,0.0539612040539049,0.0540138033028453
2019-05-24,41103,172693,0.000801302028947158,6.40007972997952,,34.33358980039638,4760000,473061,19690564.2959001,126021181.422048689358192966,56.70216359,362.8983678383417703896768,0.312,1.99682487575361024,26823582.2098,171673064.786380240390343296,0.0600458192936528,0.053406041877795,0.0543655420513547
2019-05-25,39576,172703,0.000793405502036352,6.39611125812992,,41.33383145124535,4709314,511211,21439729.0585004,137130892.402329598636783572,45.37253807,290.2078015594553922060544,0.25,1.59902781453248,23194940.5585,148357420.43787614427036032,0.0599403483727856,0.05339675966476,0.0508028399328053
2019-05-26,72771,172728,0.000794217715725187,6.93473180525151,,49.49082147289328,4804066,491710,15660881.1106995,108604010.3366304166557495312,34.18682139,237.0764376136856363977989,0.19505,1.3526194386143070255,16810001.9458,116572855.139879029758388158,0.0599043856878071,0.0548712575875755,0.0516371437603291
2019-05-27,78056,172675,0.00091669888567702,8.08233855080345,,74.52881158306732,5483488,609936,36356420.971699,293844902.7888018531261615616,62.14418612,502.270351185980672338114,0.2,1.61646771016069,37903976.3074,306352768.93803962003418053,0.060597596417283,0.0604523462502426,0.0549684526757076
2019-05-28,67231,172597,0.000921861264411962,8.03782437911248,,74.9080435494723,5086664,545722,32393585.6249003,260373952.2626912112955024857,63.10011386,507.1876335086812937469728,0.3,2.411347313733744,34435120.3365,276783449.73839164586894952,0.060482719983438,0.0597082252808053,0.0546362365420766
2019-05-29,46774,172684,0.000922524203897714,7.98489764346964,,80.15624671091093,5172885,485453,22165061.7753005,176985749.5369559576788736268,49.65642132,396.5014415812035904687248,0.2,1.596979528693928,24105858.7009,192482814.334628527458990676,0.0604815040675142,0.0590464015428525,0.0546844963056899
