date,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-06-28,1379,2122447,1539.12037708484,3872175.018588382882250520109,792253249.094996,0.0471094810855793,0.02200632593698768496302623661,0.02454,0.011463408767178888918,29.113659310888,13.59990942905838585037658435,13366.0140795704,58.8544113730429,6243.687163080024072956964742,13366.0140795704,6243.687163080024072956964742,0.0018755913705435425,0.4671315716046817,-81.79883351580663,6.177311709289493,8289259.93010226041,618,7627,0.07302634403150307,0.03570361131125517,0.04283549517077707
2015-06-29,1463,2735130,1869.53520164046,4044297.035433943693871566856,775297961.623377,0.0647152873296818,0.03152049244726012810564010121,0.04,0.019482563547425178,35.593408031325,17.33627084599307532874294252,14158.7151682473,62.2385942126841,6896.201700381769826474453763,14158.7151682473,6896.201700381769826474453763,0.0018977738813559324,0.48706408868562945,-80.94905593994677,11.328809793797053,8303418.645270507677,550,7348,0.0728749437173015,0.03599878581311219,0.04319807128468481
2015-06-30,1392,1830178,1314.78304597701,4119156.125494518757006706762,786508448.90158,0.0473613242828059,0.02345697162410193267179152898,0.02902499152,0.014375408897120122156979744,24.154275384231,11.96305552829198120512124658,13455.8497559291,59.053255689396,6664.372052147108029125111191,13455.8497559291,6664.372052147108029125111191,0.0018770845511396847,0.4952769370221722,-80.32126459884307,9.491880359752441,8316874.4950264368,510,7001,0.07288057212750042,0.03609100906181397,0.04324677240241091
2015-07-01,1423,2111342,1483.72593113141,4148448.738092494739733995415,748911244.512298,0.0550492418111935,0.0274132409571019169102353216,0.03,0.014939301644402202,27.029177729296,13.45990130993703697012341033,13733.260618413,60.1713617151661,6838.844097988711081940631514,13733.260618413,6838.844097988711081940631514,0.0019298233302162478,0.4979767214800734,-78.91723331391279,9.452224362060365,8330607.755644849813,491,7149,0.0728612440591557,0.036093781087774536,0.043245369406842586
2015-07-02,1420,2688575,1893.36267605634,4086431.996033432260807181824,695853240.146479,0.062328957655051,0.03052422312366938671094946629,0.035778742018,0.01752184450902868997425363774,34.218597752623,16.75779849489449379403905402,13684.7693140917,59.8605667850559,6701.81192907255797097219123,13684.7693140917,6701.81192907255797097219123,0.0019224076399766224,0.48972779703136543,-78.91798029118021,7.389017338167515,8344292.524958941503,549,7345,0.07215510383598825,0.03627827519404684,0.04265409385913905
2015-07-03,1433,2224558,1552.37822749477,4109176.080641992866656815452,734456398.949756,0.0549337803552519,0.02700768913344892422359820237,0.03,0.014749224771420747,29.444506270415,14.47612137552861433765744333,13793.0239254736,60.2345322185633,6781.213671813141748803894693,13793.0239254736,6781.213671813141748803894693,0.001919819215663355,0.4916408257140249,-81.69226886321222,7.727575513405971,8358085.548884415098,536,7307,0.07212939589721339,0.035969780917203036,0.042556753703208036
2015-07-04,1437,1849510,1287.06332637439,4249677.675639976007609686747,709893058.144746,0.050067498655094,0.0254148699219521892445302814,0.03,0.015228364071289437,22.380171898827,11.36044685511261945528659301,13813.735396634,60.2254428602386,7012.019726813344868966985169,13813.735396634,7012.019726813344868966985169,0.0019485379345412052,0.5076121357096479,-80.87623513581669,8.255190160799414,8371899.284281049076,447,6565,0.07182452010072991,0.03484867224010414,0.042679263238523384
2015-07-05,1419,1765782,1244.38477801269,4355337.220650695775266880532,747512396.111346,0.0440966165131772,0.02290324376169771488063463043,0.025892750784,0.0134483783509700714779365888,21.65143870797,11.2454926869935753055751469,13621.8760790124,59.2924956452681,7075.035977783713063283953328,13621.8760790124,7075.035977783713063283953328,0.001914423420806546,0.5193877801226232,-78.799097422572,4.577319094232434,8385521.160360061488,491,6719,0.07184397126397506,0.03361435124356834,0.042376551793498474
2015-07-06,1435,2352161,1639.13658536585,4235692.932038163901543044505,756058488.042509,0.0610079110796087,0.03076583658929469103105127313,0.03291966,0.016601140117935617976504,32.273184961113,16.2751275557368903955532004,13755.6481317386,59.7767127166052,6936.87122066302644340599195,13755.6481317386,6936.87122066302644340599195,0.0018737327597895966,0.5042925752555044,-79.19878620020155,-3.790436537646262,8399276.808491800063,529,6822,0.07170180003509255,0.03399090820609645,0.042429449148372406
2015-07-07,1408,1590287,1129.46519886364,4304010.013993585493529895375,735285211.628551,0.0474664801093581,0.02428409203258495173818356657,0.028443122932,0.0145516459906754234695633684,21.739647890086,11.12211415092390288235835578,13481.8586049672,58.4930411716091,6897.387258946433107398760371,13481.8586049672,6897.387258946433107398760371,0.0019199355599064875,0.5116050732356137,-74.32725774014072,-1.2555552609739045,8412758.66709676723,458,6302,0.0716603878094502,0.03307893975842818,0.041838139798824434
2015-07-08,1440,3390927,2354.81041666667,4332407.72379323273368759315,688281617.307639,0.0685055072435255,0.03522139678654753585321303362,0.03540106633,0.018201091474928990255627594,38.979633621566,20.04097477154554301615164246,13760.88585806,59.606143516639,7075.016891973004279031876908,13760.88585806,7075.016891973004279031876908,0.0019001661928696669,0.5141396393335418,-77.84014831408275,-4.931687816556572,8426519.552954827189,569,7576,0.07165479022331404,0.02807664126128721,0.04045457338892496
2015-07-09,1433,1861050,1298.70900209351,4166792.759693558040631507606,740218235.808095,0.0580647626790955,0.02866564607149458486350174157,0.04,0.019747361221414104,24.329135562541,12.01090570395622389938878696,13682.0779852584,59.1687104525142,6754.623405861383526162846112,13682.0779852584,6754.623405861383526162846112,0.0018306269377556985,0.4936840305353526,-75.32284347512021,0.17502824687009774,8440201.630940085611,419,6491,0.07141069211672756,0.028828105462671488,0.03896226365293003
2015-07-10,1416,2051923,1449.09816384181,4400832.113984101113820934533,733761805.408192,0.0496608800821426,0.02585248319845308572025754512,0.028407607163,0.0147884448619305924001069126,29.945510689532,15.58904736866721704039676463,13500.6380660775,58.2908261648254,7028.168211967905495624630116,13500.6380660775,7028.168211967905495624630116,0.0018230237796610174,0.5205804479439602,-72.38682152531072,8.00437000930447,8453702.269006163094,603,7269,0.0714188375416773,0.028992366676936953,0.03922565291831177
2015-07-11,1480,2915140,1969.68918918919,4549583.332678820871753655863,751347480.491216,0.0686639614907233,0.03689186608233200167472816923,0.033692585201,0.0181023977384524130652577485,40.443073318036,21.72930912249353625284684275,14083.3956366984,60.705828075677,7566.745852316875710835589072,14083.3956366984,7566.745852316875710835589072,0.0018280008392752775,0.5372813522755485,-70.62859315858373,16.635142913551675,8467785.664642861518,589,7289,0.07005016046607193,0.029009858808034205,0.039320691234410614
2015-07-12,1424,2232598,1567.8356741573,5299120.339799405100854515832,790061393.90941,0.060503566788081,0.03780254664726535331580476386,0.0388252238775,0.0242579473349138953560023115,29.888761993312,18.67445804374907579082650012,13539.2680075481,58.2672266656188,8459.31632787624479880333119,13539.2680075481,8459.31632787624479880333119,0.002005890830216247,0.6247986466594946,-63.91051467329761,31.486615764762366,8481324.932650409596,494,6541,0.0667613873580757,0.039695723425631366,0.0437959838968704
2015-07-13,1423,2323543,1632.84820801124,4829635.260705979490661707241,806817369.49754,0.0556481298200279,0.03163806543255615836937074371,0.03,0.017056134070386786,31.886378386876,18.12861149285468630720220735,13510.8386477754,58.0524007668296,7681.422512660684429503215195,13510.8386477754,7681.422512660684429503215195,0.0019427278667445938,0.5685378023462262,-67.52351386286638,16.77292667499291,8494835.771298184992,573,6664,0.06581933603970946,0.04406197703217765,0.04429251472273035
2015-07-14,1428,1805529,1264.37605042017,4815336.32777020532342070356,761733700.130252,0.0481887450315468,0.02727253970943000899613086728,0.02695082,0.015252883389482768504176,23.178786360174,13.1180916002358282148521742,13539.9433342603,58.0848740436529,7662.964495242699949844396089,13539.9433342603,7662.964495242699949844396089,0.001966881933372297,0.5659524789777368,-71.27735624172934,15.319984810063325,8508375.714632445304,481,6541,0.06577613506267431,0.04390999883117514,0.041553224834653665
2015-07-15,1438,1971717,1371.15229485396,4628602.581633450869848598863,792722998.214186,0.0522982299449728,0.02840506503785981031142971735,0.03,0.016294087812004581,24.998553913697,13.57762108809699019788142153,13615.7617299559,58.3168035924302,7395.213908507761309732524266,13615.7617299559,7395.213908507761309732524266,0.0018995900225014615,0.5431362604001527,-74.82029020922704,7.8380820747339435,8521991.476362401161,478,6235,0.06509608731954282,0.04467875402218218,0.04074481080434139
2015-07-16,1434,1784294,1244.27754532775,4535872.408780939266490269648,769094866.532775,0.0493262197437853,0.02621241404314913347009080905,0.028742582823,0.0152740770636676667530830177,24.120521454711,12.81787046709992004938508863,13561.1361134912,57.9905590903329,7206.514436921145111571907371,13561.1361134912,7206.514436921145111571907371,0.0019078881917007602,0.5314093433330999,-80.72675342968463,6.085560148171538,8535552.612475892327,489,5894,0.06503267278440947,0.04476931457669356,0.040514738916821225
2015-07-17,1361,1411564,1037.15209404849,4548787.86193609934639814807,810950678.19471,0.0501095934569246,0.02666437067023619553712758678,0.03,0.015963632209363776,17.939234457579,9.545844699944554383868375277,12855.0474072767,54.8884949143864,6840.441628123354227361992961,12855.0474072767,6840.441628123354227361992961,0.0018999932039742839,0.5321210736454592,-82.02711857791346,8.012186702089293,8548407.659883169064,358,4927,0.06503298018466243,0.04474828729593269,0.04023052748513438
2015-07-18,1403,1990418,1418.68709907341,4493364.337412417570953776963,709570985.024234,0.0454744075015842,0.02386611513908573843236102722,0.023624738534,0.0123988581921292178050890098,27.011798055941,14.17647239261692086140944877,13232.1269768275,56.4112304041858,6944.553724047224579136784464,13232.1269768275,6944.553724047224579136784464,0.0018922532238457048,0.5248252027968547,-79.91753124697775,5.4910425029825305,8561639.786859996611,594,6738,0.06478239544650952,0.044720640320194696,0.04022330337992515
2015-07-19,1438,2245381,1561.46105702364,4630458.943246715927943891137,747542923.442976,0.0614310371334607,0.03317176403817271637039812881,0.04173725681,0.022537441969180408347500337,27.33681152439,14.7614349969868525750136229,13541.6523970845,57.6396331663398,7312.272736453104970382994656,13541.6523970845,7312.272736453104970382994656,0.0019615659836353006,0.5399837864710977,-81.5125602642767,6.454039565667251,8575181.439257081091,445,6114,0.0645146086009762,0.04372587707629528,0.03861007395534942
2015-07-20,1441,2218144,1539.30881332408,4719087.471417604787653796019,694340896.403886,0.0707681549451502,0.03888361397005687662913440713,0.04,0.021978028959604296,42.885501896761,23.56347006585445558890010213,13555.0304077941,57.6055176022638,7447.821271270388994116256086,13555.0304077941,7447.821271270388994116256086,0.0019685503065458793,0.5494507239901074,-79.83436739338212,2.2612311691981515,8588736.469664875211,606,7283,0.06443986821002518,0.0435046437629311,0.038657118015964616
2015-07-21,1418,2522997,1779.26445698166,5044775.771869447597139000272,723988270.670663,0.0799053868091327,0.04686145768318524611019862665,0.05029977001,0.029498894103697158667498034,41.550801140749,24.36795799525632563145605055,13316.8881676235,56.5058594615291,7809.84632274471355350002792,13316.8881676235,7809.84632274471355350002792,0.002119850693746347,0.5864618088280034,-81.06746271110397,12.19531486861316,8602053.357832498736,520,6625,0.06457377499329443,0.044838264206941134,0.03950169358907507
2015-07-22,1483,2266700,1528.45583277141,4940143.746038583536839943002,753338601.554956,0.0658467363159902,0.03775460582714277716227207393,0.04,0.022934838043278668,40.166509152754,23.03030955455708145482504129,13911.1180733645,58.9319757640273,7976.231000338539576423545962,13911.1180733645,7976.231000338539576423545962,0.002064235067212156,0.5733709510819667,-82.08335109885245,6.681307917736233,8615964.475905863186,610,7066,0.06440333481161042,0.04481685494767782,0.039639879119524546
2015-07-23,1456,1867165,1282.39354395604,4927110.665487966598352244547,790821189.116758,0.0491663448896507,0.02807174275520694732646419216,0.029208268881,0.0166765907083920594741817416,24.632338789715,14.06394312035868021089045452,13639.4785520001,57.6898974478232,7787.520794687032765688305617,13639.4785520001,7787.520794687032765688305617,0.002062610012857978,0.5709544367841736,-80.60606953548347,8.768972500249571,8629603.954457863252,501,6429,0.06433885538730169,0.044039285931412,0.039597981559145214
2015-07-24,1459,1705075,1168.66004112406,4888181.433372631243545973954,886663967.884167,0.0576543849646378,0.03260637302939527146040439593,0.030768490671,0.0174010855373001565394909823,24.676076764865,13.95552765658118840090895897,13647.8994846144,57.6343648902471,7718.554311800805074419161103,13647.8994846144,7718.554311800805074419161103,0.001954846873173583,0.5655488832184113,-76.19587489030123,12.24937786087503,8643251.85394247763,428,5810,0.06434032304262659,0.043964972219807975,0.03896108989511647
2015-07-25,1383,2234818,1615.92046276211,4875483.025949578088737369308,910039920.263919,0.0585501553443271,0.03297767441877136786520695073,0.032491733103,0.0183005798920765339613107635,28.104074565277,15.82928372101025206939505995,12916.1014755563,54.4626336140722,7274.839609148493063212138783,12916.1014755563,7274.839609148493063212138783,0.0019455031811805958,0.5632380345506045,-79.22743620497057,13.480926040569832,8656167.955418033896,480,5868,0.0643423161720993,0.043526194930042804,0.038441551484399886
2015-07-26,1446,4434472,3066.71645919779,4971920.181626774398525332371,838615858.709544,0.0876735021320962,0.05027946011574951083470176932,0.06,0.034409114881708014,52.867121785654,30.31851444979695010135203385,13488.6725759545,56.7884715794399,7735.554737796045962568439156,13488.6725759545,7735.554737796045962568439156,0.0019551865926358855,0.5734852480284669,-78.25691045657088,18.954087713753136,8669656.627993988348,603,6212,0.06397597552758959,0.04347699735438403,0.03842382946509534
2015-07-27,1449,1869673,1290.31953071084,5135629.341340336876919937574,840899832.325052,0.0609557821214669,0.03605213440569233652502330147,0.033349438841,0.0197244364620616680450438095,33.159945474078,19.6123611166966348548755693,13499.2613263037,56.7446956717778,7984.102028970138766870714559,13499.2613263037,7984.102028970138766870714559,0.0020088096727060197,0.5914473270780295,-76.79801556235194,19.999761135627132,8683155.889320292024,544,6310,0.06361508334673728,0.04220356578553441,0.0385469153146407
2015-07-28,1403,2960902,2110.40769779045,5346541.334853833835835577225,825957279.478974,0.0732719971073371,0.04504858174140347533718291255,0.044485639437,0.0273503527078781411478092268,44.989006223905,27.65982918922174652217962194,13050.4301256138,54.775689776327,8023.57505573323483565209867,13050.4301256138,8023.57505573323483565209867,0.0020812186884862655,0.6148130734775964,-76.98775421396857,31.614540923791967,8696206.319445905803,614,6817,0.06346018710001335,0.04212072097995575,0.03876810706226936
2015-07-29,1456,2001457,1374.62706043956,5074677.307669796001516390783,896629311.140797,0.0798419388444751,0.0465194615967710902325464195,0.06,0.034958666287440846,43.35417279255,25.26006764704671405701257496,13526.367626731,56.6851401890291,7881.062865735537579676180907,13526.367626731,7881.062865735537579676180907,0.002010118014026885,0.5826444381240141,-77.87841483703961,19.62377265306374,8709732.687072636813,543,6291,0.06346116080217813,0.043607637677798024,0.039353244336952115
2015-07-30,1375,2165447,1574.87054545455,5012417.377638061637028412819,834165429.349818,0.0762232502633448,0.04380202587219202256230498806,0.0524065449985,0.03011565148384111440226337925,42.227680645893,24.26632233319436946615255239,12757.5766162682,53.3851609364659,7331.19749002592933612969879,12757.5766162682,7331.19749002592933612969879,0.001993692240794857,0.5746543964060805,-77.18006135935433,16.02688384021298,8722490.263688904991,554,6259,0.06336816446470478,0.043756425746615805,0.03942301363279154
2015-07-31,1436,2348458,1635.41643454039,4942819.513487064840429281501,777411368.445682,0.0795065583266516,0.04498578225991087351479687206,0.065524748029,0.0370747031377915652639587213,40.389331629939,22.85277738803471650312039685,13304.6520612073,55.5896521057887,7527.934717163005265434694219,13304.6520612073,7527.934717163005265434694219,0.001988115036236119,0.5658122198559697,-77.79881182034653,13.622222776654594,8735794.915750112295,508,6243,0.06337264686175753,0.04373584022441901,0.039504019088817004
2015-08-01,1458,1818635,1247.34910836763,5108280.317293363165814591208,815100957.643347,0.0760626537913019,0.04440926037547335175339379535,0.05913875,0.034528221355988957135,35.521259320538,20.73912459534606268374325306,13491.9212312481,56.2851731936657,7877.272393990428804965886047,13491.9212312481,7877.272393990428804965886047,0.002072827928696669,0.583851051231028,-78.10930057271104,19.219504134790675,8749286.836981360382,467,5893,0.0632271217141513,0.04400852698549015,0.03966614976090502
2015-08-02,1417,2717449,1917.74805928017,5408181.703842708032747282698,837801361.884263,0.0953709984055927,0.05886343693602741085003209375,0.1,0.06172047888782044,64.852278915803,40.02713711649861715864942413,13091.2282833392,54.5319807913865,8079.968788774749147922532132,13091.2282833392,8079.968788774749147922532132,0.00218539132729398,0.6172047888782044,-75.54506881913109,25.539775502129864,8762378.065264699569,680,6729,0.06334381882003154,0.04471918153329002,0.04012024061943316
2015-08-03,1437,2823830,1965.08698677801,5197312.499528000384151394409,895639002.222686,0.0657476696730379,0.03893861985480018221516687216,0.047628056855,0.0282073997378523919864535915,38.133648410362,22.58439951578411634517700726,13258.736469383,55.1462978774203,7852.398445507146303864742326,13258.736469383,7852.398445507146303864742326,0.002098776461718294,0.5922433456340173,-75.13005662570448,16.672416589499754,8775636.801734082522,580,6478,0.06327102754815879,0.045472310078401745,0.039937855399692766
2015-08-04,1409,1969166,1397.5628105039,5460024.497587123109395983079,873019969.048971,0.0752309751708936,0.04673806077935448040595625144,0.05,0.031063043296451345,35.35855833032,21.96688856629661076088636561,12981.3086667078,53.912658438771,8064.77906317086947882168064,12981.3086667078,8064.77906317086947882168064,0.002177672655756867,0.6212608659290269,-69.1023763182369,19.614070585633,8788618.110400790288,470,5826,0.06333790685338975,0.04567289433439471,0.039812035449746395
2015-08-05,1390,2456766,1767.45755395683,5410279.371201726203392681548,821774130.863309,0.0749975269486656,0.04610143888598161931443261016,0.05,0.030735306057183185,46.198476600378,28.39848635376467159651172488,12789.8878405081,53.0404801449754,7862.022344301243429832503526,12789.8878405081,7862.022344301243429832503526,0.002177192549970777,0.6147061211436637,-71.40298440405058,21.894739543253696,8801407.998241298406,616,6592,0.06330963305183265,0.04576795245345747,0.03980595350474837
2015-08-06,1419,4316137,3041.67512332629,6447527.259551618562021190713,729155997.426357,0.0949491252383975,0.06945274612029808637748700001,0.1,0.07314732594525404,75.959300190718,55.56219689623846910198960001,13032.1418906436,53.9652174665935,9532.663306397066403541011001,13032.1418906436,9532.663306397066403541011001,0.0026218079053185266,0.7314732594525404,-66.77198483224787,42.976154404878045,8814440.140131941987,800,7957,0.0644133035787687,0.05533992441270774,0.04534532526295485
2015-08-07,1435,3030894,2112.1212543554,6366632.551690828291723778902,730018125.112195,0.0784226545746625,0.05655986067848471059616075305,0.057497754553,0.0414684379721838246080169918,55.758507402585,40.21406094240260218818066725,13166.9192853815,54.4419966454813,9496.224329374355192008477459,13166.9192853815,9496.224329374355192008477459,0.0025804919883109295,0.7212183900844206,-66.37060669779763,40.276752638506245,8827607.05941732352,711,7556,0.06427535263683735,0.05465253668833319,0.043532054116467114
2015-08-08,1434,2716060,1894.04463040446,5949060.17509172746966401627,740809938.085774,0.0799468280678929,0.05379731673248984262957264329,0.07,0.047103959747799682,44.050702265409,29.64232151960191143115042571,13140.3954900822,54.251570677066,8842.352289071434632392904484,13140.3954900822,8842.352289071434632392904484,0.00257377319345412,0.6729137106828526,-68.83392435349823,36.30453266903179,8840747.454907405712,551,6563,0.06451182592735395,0.0561590721685684,0.04448863536103361
2015-08-09,1439,3268672,2271.48853370396,5949087.798094869454394945096,800570214.80542,0.0903573504121949,0.06071260059901727264829472347,0.07,0.047034159617828194,52.859049991134,35.51687135042509341262907474,13161.0501101191,54.2560755791768,8843.127594536815414504066827,13161.0501101191,8843.127594536815414504066827,0.002522758387200468,0.6719165659689742,-68.19291605187881,29.07064962249699,8853908.505017524823,585,6472,0.06433320677431278,0.05601662809564169,0.043986213267360616
2015-08-10,1418,1946739,1372.87658674189,5856354.424162443487352441026,800077826.453456,0.0639490082179557,0.04223677732248565021551159005,0.040590488859,0.0268090387501434710002921206,27.434124525503,18.11957747134634704669109671,12962.5239576891,53.3595360651517,8561.434386476901944304943143,12962.5239576891,8561.434386476901944304943143,0.0024930313904149627,0.6604758775700034,-67.72550819299967,22.929238986741098,8866871.028975213963,429,5706,0.06424097908906345,0.04891679765842565,0.043968245893572636
2015-08-11,1440,3152715,2189.38541666667,5426632.947956012731039307192,809574576.840278,0.0902809358951747,0.05517128607320427778596206758,0.083903089453,0.0512737412914272060539345809,54.258842473,33.1579429299957741882287869,13137.6888024551,54.0005822662771,8028.529833835305974339727428,13137.6888024551,8028.529833835305974339727428,0.002251502487434249,0.6111067140161653,-70.73140982621231,-2.1914152209729623,8880008.717777669067,601,6536,0.06450411445535809,0.04783077092233214,0.045206925336059106
2015-08-12,1456,2215236,1521.4532967033,5442395.706957039776842711369,794563822.360577,0.0845102481230815,0.05171749906348475157269639639,0.06,0.03671803139531403,39.381775625356,24.10035456358390708418750908,13271.5047316464,54.4692071525003,8121.725456660853597826781983,13271.5047316464,8121.725456660853597826781983,0.002282234508474577,0.6119671899219005,-70.03637587399894,7.638786268292288,8893280.222509315435,466,5697,0.06419583563442936,0.04781220429275288,0.04520470363945115
2015-08-13,1453,1754270,1207.3434273916,5138163.873024290852708503174,836432107.080523,0.0828521110650894,0.04779737970514137811563910106,0.05,0.028844998087973465,44.491583641953,25.66719290166091554827849554,13227.3413906096,54.2073261930567,7630.852742422123713012899485,13227.3413906096,7630.852742422123713012899485,0.0021795172220923434,0.5768999617594693,-69.21688849021699,1.9343466436451757,8906507.563899925082,537,6082,0.06394165679349299,0.048507112047973346,0.04583402997543015
2015-08-14,1399,1439429,1028.89849892781,5334976.465889020993246573455,841198801.586848,0.0568626452671906,0.03401201393689734273067873838,0.034969168965,0.0209165763676766255981106945,20.584277586723,12.31234904515683974330712303,12719.473096017,52.0516818418143,7608.068428384163779097241974,12719.473096017,7608.068428384163779097241974,0.0022456542951490356,0.5981433641906573,-65.91297633795786,10.127680252829808,8919227.036995942077,362,5314,0.06397246275459478,0.04868132053687731,0.04603244813083932
2015-08-15,1405,2085061,1484.02918149466,5408823.422319988957108773723,808310652.878292,0.0757268974025257,0.04585695555210012562357229401,0.040111273847,0.0242896641092105116432457582,36.87899903503,22.33233735387275155032283152,12753.105145122,52.1147976584475,7722.732554095285971805889773,12753.105145122,7722.732554095285971805889773,0.00231184374050263,0.6055570362053506,-62.1075421466984,13.953027699359295,8931980.142141064109,487,5816,0.06397147169706803,0.0487019360092016,0.045973555328329405
2015-08-16,1410,3105546,2202.51489361702,5511390.966746846325078011311,767996011.955319,0.0752431859577408,0.04636174699337757172017264353,0.055266445932,0.034052903939522358977402112,53.121689286165,32.73139337732456267687991264,12778.032221559,52.1420665595733,7873.296291066993152733601344,12778.032221559,7873.296291066993152733601344,0.0023796269240210404,0.616158744519616,-61.10741465306669,15.792960481424062,8944758.174362623119,706,6403,0.06388836169978507,0.04862829648360417,0.04600190144008063
2015-08-17,1442,2190384,1518.99029126214,5458888.999389687151367251091,849874530.714286,0.0493087910503339,0.03004876261125387459133858306,0.027797622969,0.0169398631757158625757073263,31.606935063264,19.26125683381371539199691817,13055.5140140913,53.1967149676994,7956.026360023100356742880634,13055.5140140913,7956.026360023100356742880634,0.002361928312682642,0.6093997027949927,-59.25920381486882,16.114793944237157,8957813.688376714469,641,6625,0.0628072827694885,0.04851587066554233,0.04599265979593433
2015-08-18,1463,1926644,1316.91319207109,4472494.168077382747906459879,847531487.194122,0.0495088950459407,0.02468255321735370704365736082,0.03,0.014956435522010784,26.734803324808,13.32857873737101277162769098,13229.2345752011,53.8250754279028,6595.406464318365879971105622,13229.2345752011,6595.406464318365879971105622,0.0022881145102279367,0.4985478507336928,-66.55516665222156,-7.673551831657213,8971042.922951915542,540,6402,0.06453786025701228,0.06155513606952507,0.05254907318832262
2015-08-19,1390,1379145,992.190647482014,4654715.518417730974858454563,839211675.858993,0.0444577962479063,0.02303514332926205786706197605,0.024161538642,0.012518940492921635678455116,19.917092719062,10.31974421150939031821821828,12551.8891934275,50.9978427500668,6503.573974097614463050303645,12551.8891934275,6503.573974097614463050303645,0.00228034088252484,0.518135069062198,-68.79451242456044,-5.699447386381689,8983594.812145343022,448,5477,0.06458531198173617,0.06068810821358575,0.05268362760433821
2015-08-20,1379,1672127,1212.56490210297,5370297.112493388583330634243,764360070.405366,0.0538614592024968,0.03215329726437969543260924991,0.03,0.017908889439940683,25.476470202781,15.20850960605160405832072131,12435.5623285794,50.4553682123035,7423.570362200659553696388524,12435.5623285794,7423.570362200659553696388524,0.0025346176084161307,0.5969629813313561,-67.57350977414744,1.790597843760439,8996030.374473922434,473,5712,0.06540293890702047,0.06631761044547355,0.05572085576765791
2015-08-21,1518,2528133,1665.43675889328,5114152.972657243808424020097,799712334.593544,0.0560803934324517,0.03183277800514739172080191449,0.03,0.017028827397665997,32.526628190822,18.46301124298549514485122932,13667.4512698499,55.3694453463359,7758.022288009496624702550795,13667.4512698499,7758.022288009496624702550795,0.002438256329339568,0.5676275799221999,-68.87600264739527,-1.0016850607671794,9009697.825743772352,580,6251,0.0650391038274415,0.0670076943541116,0.056039449272461656
2015-08-22,1414,2146625,1518.12234794908,4941150.092060550869939749571,864793252.968175,0.0657054945226923,0.03598381551756667338236102911,0.038867025403,0.0212856456218453577113528708,24.770971435055,13.5658984501226374533439989,12711.4335297853,51.4238836328868,6961.455543746560696170102669,12711.4335297853,6961.455543746560696170102669,0.002374501512565751,0.5476530658351436,-69.55721621539165,-4.081126171866163,9022409.25927355765,377,5000,0.06508692891910141,0.06731568242213205,0.05597593241454728
2015-08-23,1391,1494648,1074.51329978433,4897579.571713004638987266712,825395295.301222,0.0500815398088337,0.02714786707315705138341148448,0.028237372838,0.0153067267345878300987619646,20.483349781813,11.10347763292124306843991397,12493.027035298,50.470439229805,6772.136771158230353098371947,12493.027035298,6772.136771158230353098371947,0.0023705166551724137,0.5420733303485317,-70.28626921548461,-4.150932583631957,9034902.286308855641,409,5093,0.06503372043099506,0.06733509121676422,0.05595526536514819
2015-08-24,1445,2195994,1519.71903114187,3936252.688490642300057988201,806003237.456055,0.0536009526756365,0.02331897825372941710303835521,0.029629643719,0.0128903122623632869606935087,29.641326829627,12.89539497431237440122160616,12959.5787962593,52.2802661132326,5638.036658718302576100499385,12959.5787962593,5638.036658718302576100499385,0.0020525392115721803,0.4350478319824473,-77.90277804508075,-22.759507473680717,9047861.865105114936,553,6374,0.06708291408157666,0.07847243209423384,0.06284644182253281
2015-08-25,1389,2004534,1443.14902807775,4383059.231017872284678222135,784959087.678906,0.0551150295094689,0.02666273882206651041567231333,0.02747083181,0.0132894352102108607453540724,28.329125167867,13.70464775454217929068217927,12439.1216551375,50.1117944178661,6017.615427564320716327347206,12439.1216551375,6017.615427564320716327347206,0.0021727121104617186,0.48376530066968004,-76.42505529125212,-15.644682695366088,9060300.986760252456,514,6349,0.06720331291127805,0.08105916834000991,0.06433113410913777
2015-08-26,1468,2260799,1540.0538147139,4488964.056213048483730256685,797673059.833787,0.0672263135880661,0.03325936253594078011955455907,0.034090671592,0.0168659256332226091559828184,29.512351665161,14.60086015327799361668740384,13129.2391627314,52.8154421764949,6495.523877898194807809945309,13129.2391627314,6495.523877898194807809945309,0.002187973134424313,0.4947372652283127,-75.5640036780089,-16.35142428109374,9073430.22592298385,439,5759,0.06688659063556913,0.08078694795442337,0.06400541674993503
2015-08-27,1412,1821888,1290.28895184136,4222383.484734422319373786107,853058973.065864,0.0492588415599083,0.02289112565375638547668826463,0.0278184768355,0.0129275522641569660877360736,23.644243948756,10.98774031380307246418641042,12611.3355838755,50.6616380406602,5860.626404725394474477774602,12611.3355838755,5860.626404725394474477774602,0.0020659342770309765,0.4647110027124032,-76.79409644808321,-24.414261381294928,9086041.561506859344,480,5907,0.06705037627745226,0.08098484724236005,0.06430006019373435
