date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-06-05,1139,8454,5655488,668.971847646085,48095406.09835112780356248,0.226345291479821,0.1088462112585535125269601729,0.1,0.04808856881754808,403.8,194.18164088525914704,0,0,0,0,0,20.7938277,,0.0008361227928112215,0.4808856881754808,,,100014218.1,1784,1695,4809803.15660839,2312965.500954225477486485564,2837.64316024094,1364.581983908910569540328344,190.26,91.493311032266977008,4809805.15660839,2312966.462725601828448085564,,,
2016-06-06,980,8519,5664260,664.897288414133,45309723.429942555746356545,0.279911699779249,0.1268090471837031323409243326,0.1,0.045303232156323037,380.4,172.333495122652832748,0,0,0,0,0,36.14177874,,0.0007732812039742842,0.45303232156323037,,,100014328.5,1359,1194,2767277.42730529,1253666.11730163899355189659,2317.65404296925,1049.972191666766203282816576,174.63,79.1130343145869195131,2767278.92730529,1253666.79685012133839745159,,,
2016-06-07,396,8468,5567943,657.527515351913,41879078.964350193599271987,0.486617647058824,0.2037614210501806596773661872,0.1,0.041873002814784743,330.9,138.557766314122714587,0,0,0,0,0,40.18336409,,0.0007238587615429574,0.41873002814784743,,,100014510.9,680,579,2488953.15655287,1042199.425302056966167089489,4299.21907229316,1800.212123155077401854007913,322.5277441,135.052051365454732868882663,2489247.84285774,1042322.819306789966416280715,,,
2016-06-08,551,8533,5663045,663.664010312903,48017091.996226144906108464,0.486761229314421,0.2336944174189295111923401633,0.1,0.048010072155515854,411.8,197.705477136414286772,0,0,0,0,0,56.40489155,,0.000823362561659848,0.48010072155515854,,,100014621.6,846,597,1773155.10870494,851293.0471184572716039157812,2970.12547521766,1425.959383761356720371502308,83.60871938,40.1406065026407675622705052,1773164.90870494,851297.7521055285121576077812,,,
2016-06-09,359,8281,5511734,665.587972467093,46423586.229548527901566588,1.46463414634146,0.6798317115349701159370446535,0.1,0.046416486549431873,840.7,390.223402421073756311,0,0,0,0,0,48.00788632,,0.0008043034108708358,0.46416486549431873,,,100015295.6,574,397,2083309.70719164,966999.1700216161183842433514,5247.63150426106,2435.766171339084380351216768,251.40512632,116.6934266429050095579919736,2083309.70719164,966999.1700216161183842433514,,,
2016-06-10,354,8639,5618019,650.308947794884,45716546.6344611043743215,0.504940711462451,0.2308058147981899620287463263,0.1,0.045709488175297075,255.5,116.787742287884026625,0,0,0,0,0,94.72161186,,0.0007883460876680304,0.45709488175297075,,,100015442,506,425,1055888.30299158,482641.1390002812115217772363,2484.44306586254,1135.626209412425842292556141,126.9,58.005340494451988175,1055888.30299158,482641.1390002812115217772363,,,
2016-06-11,293,8479,5505863,649.35287180092,44808209.4896954252509648,0.469278350515464,0.210242431512834339629873094,0.1,0.0448012211264168,227.6,101.9675792837246368,0,0,0,0,0,74.86832757,,0.0007399662054354178,0.448012211264168,,,100015598.6,485,445,1335886.64053285,598493.5278233828486876319188,3001.99245063562,1344.929276007602813255330464,210.46618729,94.29142196413142995402472,1335886.64053285,598493.5278233828486876319188,,,
2016-06-12,801,7759,5120282,659.915195257121,42083146.595069422283192983,0.174237288135593,0.07331305762315229441435864117,0.1,0.042076560309007693,205.6,86.509407995319816808,0,0,0,0,0,27.45895124,,0.0006276407954412625,0.42076560309007693,,,100015653.1,1180,1136,3642369.74086125,1532583.900690531079765426956,3206.32274723702,1349.110324442617013883336744,190.21,80.0338253637635328553,3642382.64086125,1532589.328566810941757823956,,,
2016-06-13,551,8142,5327716,654.349791206092,45699482.296395591724087566,0.233976833976834,0.1069093937398451685850884891,0.1,0.045692298644587287,181.8,83.068598935859687766,0,0,0,0,0,33.95444033,,0.0006487418118059615,0.45692298644587287,,,100015721.8,777,728,2945585.93270567,1345905.921204826649177723948,4046.81034712317,1849.080669387578290003124051,135.37936,61.8579414743309437819632,2946077.93270567,1346130.727314158018629763948,,,
2016-06-14,347,8413,5451844,648.026150005943,47031359.06784297827895184,0.335214007782101,0.1576307759148038584580281594,0.1,0.047023922704706456,172.3,81.022218820209223688,0,0,0,0,0,102.61594573,,0.0006865324196376389,0.47023922704706456,,,100015814,514,473,974661.5235243,458324.0814545811634697008288,2060.59518715497,968.9726880646544278297563149,141.25187743,66.4221736616299040704168808,974661.5235243,458324.0814545811634697008288,,,
