date,AdrActCnt,IssTotNtv,NVTAdj,NVTAdj90,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,TxTfrValNtv
2019-08-04,25,0,3749.88010589,1994.453297825114,178987774,31,31,47731.59913,1590.86080403,100,49316.684925
2019-08-05,46,0,728.79745244,1945.6793370919627,178896703,58,57,245468.342956,4348.6790904,99.999999,247874.708153
2019-08-06,32,0,13046.73560917,1962.873862584991,178896703,37,37,13711.989601,374.03494011,78.68879,13839.292784
2019-08-07,19,0,18488.30841871,1963.148242156099,178896703,22,22,9676.207198,443.23669082,23.3999025,9751.207198
2019-08-08,12,0,39966.96676691,1966.3074011018064,178896703,12,12,4476.114087999999,497.96784067,84.096564,5975.614088
2019-08-09,24,0,36290.02682021,1969.1862360807463,178896703,26,26,4929.6382140000005,251.50531592,121.8989995,6539.138214
2019-08-10,15,0,7528.62999885,1978.0572819076322,178896703,16,16,23762.185554,1505.84913481,683.0400970000001,24093.586157
2019-08-11,13,0,14825.32914749,2041.431301082897,178896703,18,18,12066.963317999996,670.386851,47.9999995,12066.963318
2019-08-12,19,0,914.71211371,2028.4727278424523,178821170,19,18,195494.481072,10860.804504,150.1858755,195494.481072
2019-08-13,24,0,116.42990457,1727.0399844305537,178821170,39,39,1535869.763479,39453.83188408,449.5,1538699.443479
2019-08-14,29,0,11154.01654124,1752.126247553347,178821170,49,49,16031.997921000004,423.24022431,499.5,20738.770991
2019-08-15,16,0,5932.52867678,1977.2423788097074,178821170,35,35,30142.487250000002,1186.87106429,693.2,41540.48725
2019-08-16,29,0,5828.79313876,1990.6728606224515,178821170,45,45,30678.935715,723.80968256,215,32571.435715
2019-08-17,19,0,10866.23075226,2014.3648215984338,178821170,27,27,16456.596042999998,699.94800159,558.147149,18898.596043
2019-08-18,9,0,37829.89776799,2025.3952909827387,178821170,14,14,4726.979996,337.64142829,124.94999999999999,4726.979996
2019-08-19,23,0,1837.52641858,2006.522352218584,178745681,34,33,97275.16251900002,3034.67077633,699.5,100144.135619
2019-08-20,24,0,22826.68266502,2007.1082158859922,178745681,35,35,7830.558808,224.8211088,57,7868.738808
2019-08-21,16,0,32795.19797788,2009.7895624163616,178745681,24,24,5450.361395000001,254.16089146,121.64999999999999,6099.861395
