date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-04-20,47,1436,14622450.92950613322987435,22.9353877845884,0.03726350916295575250260153246,15,0.02437075155188475,13096.106425,21.27746373204777302230125,0,0,0,0,0,373.51083052,250.90984239703067,0.00000367033547632963,0.00162471677012565,1094.8586205073404,28.576633287144837,8999999999,571,88,24095686.827938,39148.6664770465961701904097,273814.62304475,444.8712099664385928430728375,100000,162.471677012565,24095686.827938,39148.6664770465961701904097,0.105328257129944,0.0586304647768418,0.0976581822746718
2016-04-21,93,1434,14326133.27214324741402944,19.6307712973856,0.03124811620806206935616656794,15,0.0238768887895584,12014.032034,19.12384711933400682091904,0,0,0,0,0,302.06738838,256.6192219625793,0.00000352038223261251,0.00159179258597056,1052.3883370840763,27.063555423510948,8999999999,612,71,29794676.105864,47426.94452670851105974736384,419643.325434704,667.9851341789927548037463142,77412,123.22384766515299072,29794676.105864,47426.94452670851105974736384,0.105349334240158,0.0584721386226515,0.0975210661663228
2016-04-22,99,1420,14277562.66206876414848276,19.1825986082725,0.0304311948534838755815403679,14,0.02220954192124136,7884.048028,12.50722108478187683000272,0,0,0,0,0,1104.70635297,259.91590436158884,0.00000354,0.00158639585151724,1059.296010530317,21.157490941999153,8999999999,411,49,8146961.384606,12924.30574301010797627960744,166264.518053184,263.7613416940843542574128922,55731.604711,88.41238651192906928171764,8146961.384606,12924.30574301010797627960744,0.105158150418799,0.0576359903842636,0.0974575262560333
2016-04-23,100,1426,14543427.72231163358623027,24.0057817058824,0.03879181679954259680830005975,14,0.02262310979277622,2448.589734,3.95676531355333711795182,0,0,0,0,0,957.36992081,261.726029217269,0.00000356,0.00161593641376973,1000.0872576433867,29.196223171111875,8999999999,102,38,9400754.925935,15191.02220174352766029494755,247388.287524605,399.7637421511450394981792066,14805.06751,23.9240476977281462444723,9400754.925935,15191.02220174352766029494755,0.105103030817113,0.0575853362926433,0.0974097215952801
2016-04-24,97,1438,13879204.76432728613712562,28.6533873217391,0.04418735887490930364578643426,14,0.02158987408024132,3295.139542,5.08154627061457531673396,0,0,0,0,0,524.90089122,263.45232376216813,0.00000332799064874343,0.00154213386287438,998.4132018635895,24.21978762038887,8999999999,115,42,17146093.956959,26441.57210705224607974381042,408240.332308548,629.5612406441016846163242002,13909.1553465,21.44977946381788043487267,17146093.956959,26441.57210705224607974381042,0.105196821939126,0.0479299070799846,0.0976546158587201
2016-04-25,100,1420,13675547.96091167467084098,21.5407528116592,0.03273128869141329824398684598,15,0.0227925799373853,9607.175754,14.59815475637032615440108,0,0,0,0,0,320.79865116,268.06665726015814,0.00000326553419053185,0.00151950532915902,1029.6842889020659,2.04665740507362,8999999999,446,47,28054980.80054,42629.6928358745191245618708,596914.485117872,907.0147411888190385633320054,197000,299.34254984432694,28054980.80054,42629.6928358745191245618708,0.104376436215796,0.0477688542523568,0.0977130803473367
2016-04-26,105,1438,14031909.88240820890178141,18.3539981081531,0.02861573860712342140856498613,15,0.02338651647327885,11030.752863,17.19805890288115584232317,0,0,0,0,0,905.37955127,274.5153339002727,0.00000332,0.00155910109821859,867.1314837953256,7.3499338121284525,8999999999,601,47,9940582.362833,15498.37287882527658932566547,211501.752400702,329.7526144430907922280654502,58831,91.72347670929786829,9940582.362833,15498.37287882527658932566547,0.104209859420365,0.0456438305614637,0.0976632004595012
2016-04-27,105,1426,14905869.90762876223230167,21.0540241024,0.034869838259702739992228992,14,0.02318690874777662,13158.765064,21.79364891231421249514312,0,0,0,0,0,330.53057454,277.1803992971387,0.00000371562711864407,0.00165620776769833,1033.3476932540416,5.342684279172615,8999999999,625,68,27228948.522115,45096.79604858482588865356795,400425.713560515,663.18817718507145607071944,143372.269621,237.45426661883950335143293,27228948.522115,45096.79604858482588865356795,0.103980542831388,0.0464704600113542,0.0978405489656116
2016-04-28,106,1425,14533155.18883177497883927,23.3019299712644,0.03762784050103374539883372701,14.5,0.023414527806830585,12163.607445,19.64173274153958796963485,0,0,0,0,0,479.30167229,276.7731661088009,0.00000358,0.00161479502116073,1000.8587166922224,6.415488275072853,8999999999,522,71,18777318.168078,30321.51988856327388879317694,264469.26997293,427.0636604023003145442790389,156915,253.38556074543594795,18777318.168078,30321.51988856327388879317694,0.103982462788688,0.0465320082077056,0.0979007419991483
2016-04-29,84,1440,14890271.70809681536558319,20.4539223614458,0.0338404957213428550453114239,14,0.02316264488183534,1697.675556,2.80876114487145465249636,0,0,0,0,0,3363.29490776,277.7132924790753,0.00000362021566335476,0.00165447463441681,960.6361638638443,11.492584372645826,8999999999,83,11,2675947.321248,4427.28696604042682620137888,243267.938295273,402.4806332764028899659347391,57998.348235,95.95679599288046251783035,2675947.321248,4427.28696604042682620137888,0.103866220451515,0.0466981842601104,0.0977067534714032
2016-04-30,85,1431,14374320.47856062327998247,33.2623091304348,0.05312478792788308127291252204,14,0.02236005408024542,3060.13244,4.8874804893652409216732,0,0,0,0,0,757.1491761,280.3739391101266,0.00000355,0.00159714672001753,939.7227940704823,6.955254425712777,8999999999,92,27,11886693.247602,18984.79313226205589807046306,440247.898059333,703.1404863800756119907401075,231700.533481,370.05974707549104267192193,11886693.247602,18984.79313226205589807046306,0.10389176752287,0.0471830320156966,0.097928460715279
2016-05-01,106,1433,14701396.72186738147516657,30.5804709327731,0.04995284835268711623540548473,14,0.02286883934766802,3639.076041,5.94438895396976862885063,0,0,0,0,0,245.28385451,278.83775129021575,0.00000359,0.00163348852483343,949.7730717505701,10.596152675700928,8999999999,119,40,36692182.683543,59936.25936465937997447724249,917304.567088575,1498.406484116484499361931062,42606.5,69.597228833315535295,36692182.683543,59936.25936465937997447724249,0.103171303167992,0.0469980207672776,0.0975068872155971
