date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-11-07,2906,23555,826902068.3940784625528430683,0.00501805290699934,0.00004149564157196063486579365359,0.00006,4.961562862051278E-7,5164.780774,42.70897413152475802754862,866.67353526,387.41616155962686,0.0000117098433664524,0.00826927143675213,82.58148052392235,12.207028383298523,99996967655.333807,1029240,32488,115380202.102176,954110.2096102120616518456349,3630.05842471611,30.01793844524636067501568781,460,3.8038648609059798,117933338.102177,975222.784209163917102962387,0.0469772986914881,0.0271301605157819,0.0633524352893333
2016-11-08,3181,23651,817757968.4403969311907305203,0.00603902090019658,0.00004938607509920498610437814864,0.00006,4.9066968883248E-7,5904.604373,48.286839839646844540584,274.21482206,385.07177434516404,0.0000114883623611923,0.008177828147208,82.14798601605557,8.553344776723458,99996961750.729434,977742,32726,364666508.54289,2982180.03790611243250175112,11248.8994849016,91.9915668327418770981947328,500,4.088914073604,368131484.54289,3010516.01616831261950975112,0.0469755886510189,0.0258194542538412,0.063372804330353
2016-11-09,2823,23390,811363925.5354230401199952285,0.00503034139680383,0.000040815617753747138646773568,0.00012,9.736663466940156E-7,5509.159473,44.70069314525531895958149,592.23377703,383.07675307448596,0.0000112458340151958,0.00811388622245013,81.07939410532813,2.632458425877109,99996956241.569961,1095186,38084,168847100.789591,1370006.164797310881393620597,4455.80193229679,36.15386990842959131961213408,500,4.056943111225065,169694760.789591,1376883.981592632958589420597,0.0469798792272537,0.0257849669612461,0.0633862919163994
2016-11-10,2654,23245,804148350.3583207952669287181,0.00484211558918859,0.000038938979883218375338403685,0.00012,9.650074435272252E-7,5243.672235,42.16818948493367706526935,939.22012801,382.9346171078974,0.0000112722776154296,0.00804172869606021,89.83901956266126,2.7703465353843737,99996950997.897726,1082930,35127,106468066.447888,856187.3051680261604748753365,3064.87557855462,24.64689788991682601596029367,500,4.020864348030105,107659884.447888,865771.5821791072478366553365,0.0469713111691066,0.0258399983744552,0.063414110358068
2016-11-11,2994,23193,808634465.9376637796431504612,0.00427762763193089,0.00003459142758198850444283027447,0.00015,0.0000012129887366928495,4429.906898,35.82284781247973138217234,1056.34496835,382.34613966194036,0.0000112988042080655,0.00808659157795233,81.23441115785205,2.7888324149984856,99996946567.990828,1035599,33893,94663154.143769,765502.2650414056040194485318,2798.45558504024,22.62996736526006519735985176,500,4.043295788976165,94848055.143769,766997.4839107605677887785318,0.0469654770347363,0.0258470552793603,0.0634126925930197
2016-11-12,2746,23381,804678565.9345885586111299572,0.00613048508798121,0.00004933220889551960463772466632,0.00015,0.00000120705478084194,6241.888263,50.2286737955689502943348,2107.21130759,382.6575546516889,0.0000114329187609585,0.0080470318722796,83.27125292112696,1.8430515582028912,99996940326.102565,1018172,10156,47454633.508339,381868.9483289514263095395844,4679.95219656745,37.65972448652319378192665902,600,4.82821912336776,47529594.508339,382472.1618851293774051395844,0.0469581060906765,0.0254131767039782,0.0633483038845578
2016-11-13,2394,23665,811372678.69493100004595982,0.00390017233360687,0.0000316459022376547210456140038,0.00015,0.0000012170963048851485,3916.272245,31.77653652209176655502255,2544.11602774,383.571390966038,0.0000115316522501461,0.00811397536590099,86.54552217181131,0.07918819120729256,99996936409.83032,1004128,9590,39305179.213297,318921.255889015511847793464,4103.57875008311,33.29633689020912966062253128,500,4.056987682950495,39353320.213297,319311.870777105351407383464,0.0469484781192326,0.0252314738566481,0.0420811907919292
2016-11-14,2593,23670,795509108.9988504761627578889,0.00290237743947741,0.00002308938493295529889742826089,0.00015,0.0000011933002554508905,2859.573177,22.74886268396409676376079,956.38316529,387.6923448999497,0.0000112738714202221,0.00795533503633927,90.8368785580799,-0.1167118218073293,99996933550.257143,985252,25274,104557396.218867,831789.1174483597571393870071,4939.2293748068,39.29322449791664412103550304,600,4.773201021803562,124834083.218867,993096.9559603447607378770071,0.0469648178082008,0.0255027422261418,0.0337453379136222
2016-11-15,3475,23439,783063582.1855705735211711496,0.00767182358472381,0.00006007710371730054803827057574,0.00015,0.0000011746314885992655,8158.869305,63.89109864679336488996985,606.60524579,389.6731533243702,0.0000109930622443016,0.00783087659066177,82.67525102791451,-1.2835674227390748,99996925391.387838,1063485,33777,164846786.416326,1290894.840793427925055072057,4885.46352299867,38.25746193678226469975012985,500,3.915438295330885,165016301.416326,1292222.291838693954996622057,0.0469719699938892,0.0256528835646692,0.033528510849273
2016-11-16,2716,23643,766862577.9819148034401275752,0.0166389428711042,0.0001276017713170980328327268531,0.00015,0.0000011503294317335745,17093.618624,131.08861732010910452860992,933.30883268,393.13801322002774,0.0000103346966686148,0.00766886287822383,82.09049099968455,-3.788825114108829,99996908297.769214,1027326,26013,107142357.166387,821660.0455587042074863384022,4290.63772599804,32.90431238081307789896926129,400,3.067545151289532,111612359.166387,855939.8779620904840339984022,0.0469901132319749,0.0242352667008213,0.0335499734566255
2016-11-17,2654,23327,762387910.2578355344635008322,0.0104538693650254,0.00007970150902671998146100244209,0.00015,0.0000011436173474680635,10916.087199,83.22551124833642022446091,346.22867226,396.9294304665383,0.0000103684593804792,0.00762411564978709,79.61498669117084,-8.710845656853671,99996897381.682015,1044215,32240,288817493.736873,2201977.97393157828877093237,8962.85743600723,68.33386164467331377944920066,500,3.812057824893545,288962523.736873,2203083.69942426691043363237,0.0469929725681557,0.0227454930408821,0.033547387239994
2016-11-18,3014,23423,776236313.5485961250705349918,0.00578119270208309,0.00004487711215393753373545345762,0.00015,0.000001164390666421671,5968.844436,46.33377833734215318781704,779.88632258,395.5737254097993,0.0000103559561659848,0.00776260444281114,85.46161946955371,-10.748721762593558,99996891412.837579,1032459,34446,128219829.6306,995319.819146983011731764884,3729.2793250479,28.94892025710055803449115361,500,3.88130222140557,128458755.6306,997174.507176086106167404884,0.0469997563517132,0.019987867811203,0.0335915356597255
2016-11-19,2382,23363,759640369.2034427670580724781,0.0104590364541377,0.0000794535402184490302390172221,0.00015,0.000001139496079302072,9062.608661,68.84538024972333694963728,1258.83830581,395.3089928055244,0.0000101124877264757,0.00759664052868048,80.23634971635033,-17.47516109250118,99996882350.228918,866486,11658,79435843.260194,603445.5463402998921641288131,6938.2221015778,52.70717921383256960076006134,340,2.5828577797513632,80885793.260194,614460.2952748601541401288131,0.0470136825750228,0.0198121524085625,0.0337280741285487
2016-11-20,2045,23528,755706910.9478509613887180814,0.00758902865233214,0.00005735260613235771560396953343,0.00015,0.0000011335957886006865,7112.976474,53.75493450228106969832934,1228.07977219,394.7079451356504,0.0000103475002922268,0.00755730525733791,76.08518435305768,-15.663124934668573,99996875237.252444,937271,12244,81425390.68053,615356.5330707626303110678923,6661.92344662937,50.34618908719482738344862042,400,3.022922102935164,81568590.68053,616438.7391836134190230678923,0.0469723150330631,0.0195113238703901,0.0337283484125893
2016-11-21,2396,23487,744878219.7042294327946429669,0.00415616321670743,0.00003095932329989164221499648792,0.00015,0.00000111735229172802,4256.804709,31.7090033135985152216412,883.58823201,393.6807209516972,0.0000101139777907656,0.0074490152781868,75.04866937248174,-14.888244391754707,99996870980.447735,1024215,32233,113171347.645315,843015.097662941167862714842,3519.75471241631,26.21870662825907966666354671,420,3.128586416838456,113452253.645315,845107.570748675509103514842,0.0469714567952943,0.0190382608984097,0.0321026393463719
2016-11-22,2350,23611,731171227.5813968673137987928,0.00712431292555019,0.00005209255984739292032983724,0.00015,0.00000109679123569737,6884.907514,50.3420414662811182869212,281.23348218,389.1902206416636,0.00000977535330216248,0.0073119415713158,71.74668551564703,-17.99562922755795,99996864095.540221,966396,35137,355565288.028012,2599872.61084889707324609819,10207.4789546066,74.63648970651914234483336428,400,2.92477662852632,358660188.028012,2622502.33881796234266609819,0.0468795453805995,0.0191100368033169,0.0321858849261672
2016-11-23,2513,23582,702678513.7517434365902204149,0.0113006970083435,0.00007941006908982257604038326524,0.00015,0.0000010540509452362905,11439.492169,80.38538355838395352906063,529.27141891,395.4424087982461,0.00000948006487434249,0.00702700630157527,64.140858355189,-20.006950473496598,99996852656.048052,1012282,42484,188933029.599837,1327633.589573761611510835231,4471.59002447597,31.42189128005375700646726126,420,2.9513426466616134,189971030.599837,1334927.629141803043346105231,0.0469750512120886,0.0200798165275159,0.0308063863973517
2016-11-24,2470,23588,677660109.4000023937181586296,0.00896992634230618,0.00006078753112764526439536234745,0.00015,0.0000010165222456890885,8670.510201,58.75844333860446742427859,798.79463835,400.45528706409397,0.0000091907089421391,0.00677681497126059,57.01751375553409,-22.57992756669196,99996843985.537851,966620,33540,125184670.983994,848353.3524966617139858929965,3737.96413756691,25.33149132949861527681817108,400,2.710725988504236,125371317.173994,849618.2191913824626065450965,0.0468915718679252,0.0207735112197201,0.0307688047494291
2016-11-25,2151,23327,682478246.4129758441341490319,0.0082229407713718,0.00005612155753018044654017434281,0.00015,0.000001023749758582134,7743.321305,52.8481554441176319637658,896.80854937,401.0434494901029,0.0000092268959672706,0.00682499839054756,60.14073025430764,-21.265479332223634,99996836242.216546,941673,32701,111502991.705833,761007.7389335481567473159175,3420.06671679254,23.3419498376743631954575232,400,2.729999356219024,111839601.705833,763305.1016417903709189159175,0.046881406103881,0.0197464638153163,0.0290327015415115
2016-11-26,1489,23680,696445109.5030794223249114353,0.00354958768815388,0.00002472171259934531505906114126,0.00015,0.0000010447007415192045,2437.402477,16.97570783401763860913031,2584.34077581,401.69079162104845,0.00000948022033898305,0.00696467161012803,65.99080740840846,-15.976763048304338,99996833804.814069,686672,10657,38693362.245725,269486.5615332006625355701718,3648.45844662898,25.41031496396866934417970831,400,2.785868644051212,38881621.665725,270797.7265710138315891127718,0.0468855659010541,0.0188442270815332,0.0255620541416847
2016-11-27,1353,23494,690021372.7477138998582110178,0.00655133923023055,0.00004520707441206575013340462892,0.00015,0.0000010350648811649505,4817.95314,33.2459606287493341294638,2626.56222121,404.32215062840277,0.00000948198801870252,0.00690043254109967,61.384422317155895,-12.826673496680558,99996828986.860929,735415,9495,38071372.602275,262708.9383890688343380437492,4021.66641414165,27.75123779359066373493014826,500,3.450216270549835,38185722.602275,263498.0028501435816025437492,0.046836888957363,0.018251245226056,0.0253021330746534
2016-11-28,2066,23838,675900974.1126650691505571705,0.00576440963133578,0.00003896293817682314537416145946,0.00015,0.000001013883658571493,4637.461784,31.34564480031601879549008,919.77026825,404.9991130967512,0.00000925816540035067,0.00675922439047662,56.89603657972807,-12.060821188210864,99996824349.399145,804499,31663,108719348.517331,734858.4722150718487934203012,3438.88761384995,23.24421303564252645479366317,500,3.37961219523831,108885498.517331,735981.5173475495392064203012,0.0468618695385923,0.0154712980483872,0.0251271040946041
2016-11-29,2178,23857,669663021.3576522429116088926,0.00600511747183609,0.00004021533017046438870076485999,0.00015,0.0000010045264815985785,4908.865262,32.87390100185562818153378,1889.2204358,406.91751370927096,0.00000915311396843951,0.00669684321065719,59.30830524285688,-17.012915077003253,99996819440.533883,817447,15901,52930202.079915,354465.2644375918446320493388,3354.77089993805,22.46637472456044145087078708,470,3.1475163090088793,53344212.079915,357237.8244952360278639493388,0.0468638472560334,0.0154552687053109,0.0236219634270889
2016-11-30,2128,23719,672058893.5395697087459526413,0.00844156739901322,0.00005673411280025103482986755625,0.00015,0.0000010081204731046095,6836.892969,45.94941182982572194693737,676.58574619,405.6619047256096,0.00000905519111630625,0.00672080315403073,64.95403581275798,-16.5954946470755,99996812603.640914,809908,11009,147796215.285403,993309.2698439412702567824342,13444.5272309386,90.35802101814417958215114318,400,2.688321261612292,148010800.285403,994751.4533887489544538324342,0.0468641303218816,0.0155612190862399,0.023589588609343
2016-12-01,2018,23369,666656324.8959820339126442784,0.00751543859096411,0.00005010374651216127270978305622,0.00015,0.000001000016417652621,5582.084498,37.21450761816126155446172,811.39793253,405.2801197675098,0.00000884569199298656,0.00666677611768414,58.758850127389,-16.605823872372365,99996807021.556416,742749,10658,123240155.06137,821614.5225028317049839756718,11590.1725522021,77.26908557085919668710924469,200,1.333355223536828,123528059.06137,823533.9140142174396265356718,0.0468679541009115,0.014738892254975,0.0235521199060027
2016-12-02,1937,23528,661205267.4433001800968839444,0.0330465253480675,0.0002185124054142683772264532537,0.00015,9.918398520544305E-7,28397.407976,187.77120617096763111225112,480.26694805,403.5077978560601,0.00000856175745178258,0.00661226568036287,52.35811355605953,-18.925069204454516,99996778624.14844,859316,8286,208210827.396496,1376745.308273807715994646504,25163.5321501926,166.3879600334262252813083888,200,1.322453136072574,208505027.396496,1378690.636836970472348646504,0.0468686402579188,0.0146389923680131,0.0230912460906257
2016-12-03,1579,23542,653578700.0638918025042971754,0.00541646048891416,0.00003540197385634373484899582454,0.00015,9.80399670471171E-7,3877.714478,25.34473330941659245542492,675.54290304,402.30003936947327,0.00000853140385739334,0.00653599780314114,36.417939024898835,-20.020506302524254,99996774746.433962,715913,7045,148024313.921559,967486.5906027840900017658373,21050.0942401077,137.5833697092578919844319008,1000,6.53599780314114,148297913.921559,969274.8396017235059057658373,0.0468527987065668,0.0144450168692301,0.0221083955802063
