date,AdrActCnt,BlkCnt,IssContNtv,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-06-25,2248,26547,1310304,55131.3821788328780064,1310304,55131.3821788328780064,0.00000673849192115007,0.0420752605340691,,,3081,2407,67834706093.8335,2854162932.150049341508172895,28182263.0490376,1185776.060227925632338766898,3,0.1262257816022073,67834707159.033554,2854162976.968619134462647055,,,
2018-06-26,580,28792,1382144,52230.5388542151045632,1382144,52230.5388542151045632,0.00000619875470065701,0.0377895059083678,,,1948,777,1104912175.02469,41754085.16632303949884260098,1426160.02424124,53893.88266234230385416184807,13.14,0.496554107635952892,1108126338.835441,41875546.8286398763767091032,,,
2018-06-27,602,28792,1382144,53878.8833869835463936,1382144,53878.8833869835463936,0.00000634938477607254,0.0389821056177819,,,2103,780,224872908.903723,8766019.485462777797983912014,294923.413288865,11496.73564598327737690526854,90.264722,3.5187089265637214601318,230040262.365315,8967453.803866968048617794798,,,
2018-06-28,573,28792,1382144,49868.757656511792896,1382144,49868.757656511792896,0.00000615822267613219,0.036080725059409,,,2334,1336,272544705.289172,9833610.577936268806224419348,205000.596587058,7396.570162472458699690528722,1,0.036080725059409,273880797.04031,9881817.73706322329611777679,,,
2018-06-29,545,28792,1382144,50762.6022628445177856,1382144,50762.6022628445177856,0.00000590075916548561,0.0367274338005624,,,1397,686,21337464583.0916,783670317.9473415284176107158,31104191.282034,1142377.126230933861526215922,15.280412,0.5612103201753193037088,21337475219.475301,783670708.5944197842760067093,,,
2018-06-30,610,28792,1382144,51845.3534721372921856,1382144,51845.3534721372921856,0.00000587949678059991,0.0375108190406624,,,1788,836,27291994352.3056,1023745061.408115585437591229,32650696.6196698,1224754.372452001393793861276,35.098996,1.3165920874649334149504,27295982374.043923,1023894655.369872047389260615,,,
2018-07-01,612,28792,1382144,50649.0171516742643712,1382144,50649.0171516742643712,0.00000575903207017831,0.0366452534263248,,,1669,782,36110101.033726,1323263.803631082403861030205,51529.1474891957,1888.298668584044690513958963,40.975019,1.5015399554034737801712,40295793.336551,1476649.558832721577449437765,,,
2018-07-02,1763,28792,1382144,54713.0815965001075968,1382144,54713.0815965001075968,0.00000598889498061197,0.0395856593788347,,,4051,2983,26288627101.0024,1040652637.957483725801713903,8814113.43977595,348912.4923533798138245400855,27.871139,1.1032974149541555817233,26292500390.851654,1040805964.690131792648155088,,,
2018-07-03,728,28792,1382144,52672.6932947479190528,1382144,52672.6932947479190528,0.00000586387626596781,0.0381094106654212,,,1983,855,659793887.489448,25144356.2128700848715734755,772895.242383478,29454.58219334221998908479093,17.519756,0.6676675761619770612272,660825432.237874,25183667.77530760990458480253,,,
2018-07-04,821,28792,1382144,53675.3331642622706688,1382144,53675.3331642622706688,0.0000059010010645506,0.0388348342605852,,,2453,1273,480011040.076806,18641149.18463388114082650687,389169.281131474,15113.32453205187992281737858,18.476278,0.7175231938824965978856,495412494.880366,19239262.12930202753014315018,,,
2018-07-05,1085,28764,1381248,51083.4109563326393856,1381248,51083.4109563326393856,0.00000565747562531341,0.0369835184965572,,,4752,2104,81782497.257987,3024604.500035400705699702356,43533.6722862186,1610.028374220425161197106604,14.947838,0.5528236431565405833336,91594846.490204,3387499.699359776965277525669,,,
2018-07-06,1056,28792,1382144,49596.2190512002801152,1382144,49596.2190512002801152,0.00000543676851229211,0.0358835396682258,,,3301,1602,791732844.435942,28410176.9299543711182208917,502956.503398632,18047.85964109695576740158711,9.65938,0.346612745400466928004,805736318.444609,28912671.14503734237295460471,,,
2018-07-07,1029,28792,1382144,50602.1443856637522944,1382144,50602.1443856637522944,0.00000542982298562996,0.0366113403420076,,,3045,1330,814657427.189491,29825700.32897873092319256213,613800.63564866,22472.06397387369408107264982,7.004907,0.2564590342411114312932,816354845.412718,29887845.08525202045009469266,,,
2018-07-08,1196,28792,1382144,50718.1800813537621504,1382144,50718.1800813537621504,0.00000547208025267319,0.0366952937475066,,,3969,1239,14717963.415597,540079.9909003874766383004402,14733.8586753325,540.6632721255745632008009445,12.102473,0.4441038018062674438218,18255250.898737,669881.7941635880764028391642,,,
2018-07-09,1289,28792,1382144,49124.8978219811246336,1382144,49124.8978219811246336,0.00000533401298345383,0.0355425323424919,,,6449,4595,36748212.201633,1306124.520705296373296469273,8893.90898478368,316.1120477428532461033936522,9.502828,0.3377545715351376170932,40867511.785081,1452534.859378410324636783344,,,
