date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-09-13,133,105,64295,612.33333333,,102.518045622286,0.140737014925373,,0.1,,9.42938,,1312500,5.24414523511422,,1312500,,330.6748885,151.39421177502962,,,,,9135187499.999999,67,100,27625888.199339,,626100.06792355,,4557.942375,,62610006.792355,,,,
2015-09-14,178,71,71919,1012.94366197,,119.83860790169,0.147413333333333,,0.1,,15.03616,,887500,3.54569659290231,,887500,,922.22053794,151.48966932030496,,,,,9136074999.999999,102,171,9906605.442144,,58245.58472174,,1365.307372,,9959994.987418,,,,
2015-09-15,159,81,62802,775.33333333,,110.125656127654,0.118793149425287,,0.1,,10.335004,,1012500,4.04464223419115,,1012500,,351.96312495,151.80113282373156,,,,,9137087499.999999,87,149,25960354.515277,,174653.46374081,,3161.186364,,26023366.097381,,,,
2015-09-16,195,130,87496,673.04615385,,120.655737522539,0.115581617886179,,0.1,,14.216539,,1625000,6.49024684822944,,1625000,,213.35501492,151.19998709927648,,,,,9138712499.999999,123,217,42833361.584715,,289714.06761607,,3620.626996,,62867952.672687,,,,
2015-09-17,156,115,67533,587.24347826,,137.785006769913,0.104898592592593,,0.1,,11.329048,,1437500,5.74046924831649,,1437500,,490.30739607,151.40277151901182,,,,,9140149999.999999,108,182,18641672.700219,,102851.7077205,,1579.758693,,18719010.805131,,,,
2015-09-18,102,70,41040,586.28571429,,149.062579558714,0.104319606060606,,0.1,,6.885094,,875000,3.49386420013073,,875000,,441.52658966,151.16353321690434,,,,,9141024999.999999,66,104,20703226.519247,,199166.33850344,,3261.381551,,20713299.204358,,,,
2015-09-19,169,114,89973,789.23684211,,104.461528763421,0.120822709401709,,0.1,,14.136257,,1425000,5.68912053114865,,1425000,,1733.51112038,151.96732896155703,,,,,9142449999.999999,117,203,5273949.438533,,26314.40301921,,3153.964731,,5341823.8129,,,,
2015-09-20,185,118,75744,641.89830508,,127.264329777881,0.1439293125,,0.1,,18.422952,,1475000,5.88778888715732,,1475000,,1163.59012116,152.4647227625999,,,,,9143924999.999999,128,229,7858372.835715,,34737.27677075,,471.259026,,7954836.380501,,,,
2015-09-21,163,76,53495,703.88157895,,134.153302464079,0.105807010752688,,0.1,,9.840052,,950000,3.79174127585123,,950000,,359.67238752,151.96956366428444,,,,,9144874999.999999,93,154,25425568.704192,,166011.78907884,,1299.8803245,,25565815.518141,,,,
2015-09-22,194,104,66692,641.26923077,,127.945628982308,0.1017592578125,,0.1,,13.025185,,1300000,5.18796108755846,,1300000,,532.20889334,151.8234605866912,,,,,9146174999.999999,128,222,17185310.344099,,77608.64370473,,681.8874545,,17229118.90245,,,,
2015-09-23,179,57,49595,870.0877193,,131.285191452807,0.107802755102041,,0.1,,10.56467,,712500,2.84318026213835,,712500,,1508.38661556,151.86565708125676,,,,,9146887499.999999,98,171,6064020.593697,,37130.24816428,,1000,,6349272.436092,,,,
2015-09-24,226,241,125532,520.87966805,,133.477500209212,0.104185931428571,,0.1,,18.232538,,3012500,12.017207838337,,3012500,,4071.85539838,152.08249085600784,,,,,9149899999.999999,175,310,2247108.284749,,7490.56202958,,484.964094,,2322074.229171,,,,
2015-09-25,171,50,45858,917.16,,125.9753498452,0.122207720588235,,0.1,,8.310125,,625000,2.49302635641124,,625000,,4838.71066427,152.37396178998324,,,,,9150524999.999999,68,121,1891108.114312,,17064.29651503,,2646.238955,,2064779.878319,,,,
2015-09-26,180,118,63338,536.76271186,,120.506756305593,0.10532404,,0.1,,10.532404,,1475000,5.88259396853147,,1475000,,142.1079706,150.89576213122228,,,,,9151999999.999999,100,179,64401735.958128,,366004.07173202,,2374.30172,,65514728.840032,,,,
2015-09-27,193,99,71619,723.42424242,,108.13995718404,0.11615327184466,,0.1,,11.963787,,1237500,4.93472937853956,,1237500,,72.39367178,147.93653430321402,,,,,9153237499.999999,103,174,126436983.71182,,921834.06929756,,1110.1426555,,160399128.057776,,,,
2015-09-28,199,133,86631,651.36090226,,117.811758906616,0.111687753846154,,0.1,,14.519408,,1662500,6.62828102983102,,1662500,,617.43201324,148.13398814429667,,,,,9154899999.999999,130,216,14827381.482904,,160745.2462155,,2105.9429245,,34720973.182548,,,,
2015-09-29,220,133,89146,670.27067669,,112.959107107218,0.106650402597403,,0.1,,16.424162,,1662500,6.62707757414423,,1662500,,645.17877606,148.20037290703652,,,,,9156562499.999999,154,264,14192287.222849,,54111.45324502,,2212.986617,,14285423.656684,,,,
2015-09-30,197,132,84834,642.68181818,,135.366629009091,0.108216433823529,,0.1,,14.717435,,1650000,6.57606492533341,,1650000,,3237.96207927,148.66987400466286,,,,,9158212499.999999,136,225,2828387.81795,,12936.79948716,,2002.877031,,2910779.88461,,,,
2015-10-01,140,83,51461,620.01204819,,129.080188130241,0.105108908045977,,0.1,,9.144475,,1037500,4.13448153506019,,1037500,,8254.75062401,149.03623340662048,,,,,9159249999.999999,87,150,1109573.192116,,8184.26333668,,2034.0175385,,1227639.500502,,,,
2015-10-02,201,156,90094,577.52564103,,112.834210435,0.107958076271186,,0.1,,12.739053,,1950000,7.76917871021264,,1950000,,151.86824611,148.18365625284957,,,,,9161199999.999999,118,199,60323341.02015,,303591.62655453,,2822.059089,,60414733.684352,,,,
2015-10-03,176,75,51540,687.2,,113.7784793484,0.111340988095238,,0.1,,9.352643,,937500,3.73479987612061,,937500,,447.95647861,148.11863657378223,,,,,9162137499.999999,84,142,20453186.721108,,144076.43981765,,1582.632672,,20458854.454106,,,,
2015-10-04,202,78,64883,831.83333333,,123.380750520897,0.109319810344828,,0.1,,12.681098,,975000,3.88377857414716,,975000,,3745.00880775,149.47314738079933,,,,,9163112499.999999,116,208,2446753.25757,,12628.49435396,,2759.18892,,2626726.825624,,,,
2015-10-05,339,166,162628,979.68674699,,119.343374040422,0.124284353773585,,0.1,,26.348283,,2075000,8.26360617281425,,2075000,,92.34120498,152.99927177934362,,,,,9165187499.999999,212,381,99253496.875255,,337145.75319858,,2658.108922,,128452531.968659,,,,
2015-10-06,258,132,139280,1055.15151515,,107.259132485606,0.147651360248447,,0.1,,23.771869,,1650000,6.56987756137272,,1650000,,126.33639663,178.40875724487225,,,,,9166837499.999999,161,286,72558959.606584,,263921.64653372,,5402.185203,,75481590.908643,,,,
2015-10-07,246,155,96836,624.7483871,,100.447969507742,0.107177522012579,,0.1,,17.041226,,1937500,7.71299873756309,,1937500,,699.21341453,180.71453412655015,,,,,9168774999.999999,159,270,13112984.976411,,122824.99675551,,1866.8087285,,33162749.123988,,,,
2015-10-08,254,146,89787,614.97945205,,105.27829717137,0.107048179012346,,0.1,,17.341805,,1825000,7.26370139358385,,1825000,,1692.93904648,184.81384924260584,,,,,9170599999.999999,162,289,5416969.984273,,19014.23386739,,1642.745009,,5495113.587677,,,,
2015-10-09,362,142,114037,803.07746479,,110.752996502606,0.11171943902439,,0.1,,22.902485,,1775000,7.06332874528135,,1775000,,356.95016096,188.15465879641076,,,,,9172374999.999999,205,357,25696514.536663,,117317.11943647,,1606.981736,,41882211.63882,,,,
2015-10-10,226,115,75623,657.59130435,,105.014678143391,0.106534596774194,,0.1,,13.21029,,1437500,5.71940510011514,,1437500,,2091.27807353,191.50318340504586,,,,,9173812499.999999,124,216,4386701.422499,,20491.35320275,,2005.477669,,4426132.291794,,,,
2015-10-11,215,114,79737,699.44736842,,99.1921907623684,0.106150056737589,,0.1,,14.967158,,1425000,5.66879058988936,,1425000,,4595.38938157,193.74514983144144,,,,,9175237499.999999,141,240,1996618.074801,,10451.48619847,,1613.099872,,2508356.687633,,,,
2015-10-12,233,115,77374,672.8173913,,108.326781923652,0.107808521126761,,0.1,,15.30881,,1437500,5.71762103376223,,1437500,,295.77525967,194.06105297745728,,,,,9176674999.999999,142,250,31025837.016032,,124806.88803224,,1505.886231,,31201722.00806,,,,
